time,x,y,z,isActive
2799.9990,-2.0750,-19.0000,10.4563,2822800.0190,-2.0750,-19.0000,10.452800282800.0390,-2.0750,-19.0000,102800.02802800.0590,-2.0750,-19.00002800.07928002800.0790,-2.0750,-19.02800.0990,2800.2800.0990,-2.0750,-12800.1190,8.2800.12800.1190,-2.07502800.1390,8.242800.132800.1390,-2.02800.1590,8.24262800.1592800.1590,-2800.1790,8.2426,-2800.17902800.1792800.1990,8.2426,-9.2800.1990,2800.2800.2190,8.2426,-9.002800.2190,1282800.2390,8.2426,-9.00002800.2390,12800.2590,8.2426,-9.0000,32800.25902800.2790,8.2426,-9.0000,3.52800.272800.2990,8.2426,-9.0000,3.5922800.2800.3190,8.2426,-9.0000,3.5921,2802800.3390,8.2426,-9.0000,3.5921,122800.3590,8.2426,-9.0000,3.5921,1
2800.3790,8.2426,-9.0000,3.5921,1
2800.3990,8.2426,-9.0000,3.5921,1
2800.4190,8.2426,-9.0000,3.5921,1
2800.4390,8.2426,-9.0000,3.5921,1
2800.4590,8.2426,-9.0000,3.5921,1
2800.4790,8.2426,-9.0000,3.5921,1
2800.4990,8.2426,-9.0000,3.5921,1
2800.5190,8.2426,-9.0000,3.5921,1
2800.5390,8.2426,-9.0000,3.5921,1
2800.5590,8.2426,-9.0000,3.5921,1
2800.5790,8.2426,-9.0000,3.5921,1
2800.5990,8.2426,-9.0000,3.5921,1
2800.6190,8.2426,-9.0000,3.5921,1
2800.6390,8.2426,-9.0000,3.5921,1
2800.6590,8.2426,-9.0000,3.5921,1
2800.6790,8.2426,-9.0000,3.5921,1
2800.6990,8.2426,-9.0000,3.5921,1
2800.7190,8.2426,-9.0000,3.5921,1
2800.7390,8.2426,-9.0000,3.5921,1
2800.7590,8.2426,-9.0000,3.5921,1
2800.7790,8.2426,-9.0000,3.5921,1
2800.7990,8.2426,-9.0000,3.5921,1
2800.8190,8.2426,-9.0000,3.5921,1
2800.8390,8.2426,-9.0000,3.5921,1
2800.8590,8.2426,-9.0000,3.5921,1
2800.8790,8.2426,-9.0000,3.5921,1
2800.8990,8.2426,-9.0000,3.5921,1
2800.9190,8.2426,-9.0000,3.5921,1
2800.9390,8.2426,-9.0000,3.5921,1
2800.9590,8.2426,-9.0000,3.5921,1
2800.9790,8.2426,-9.0000,3.5921,1
2800.9990,8.2426,-9.0000,3.5921,1
2801.0190,8.2426,-9.0000,3.5921,1
2801.0390,8.2426,-9.0000,3.5921,1
2801.0590,8.2426,-9.0000,3.5921,1
2801.0790,8.2426,-9.0000,3.5921,1
2801.0990,8.2426,-9.0000,3.5921,1
2801.1190,8.2426,-9.0000,3.5921,1
2801.1390,8.2426,-9.0000,3.5921,1
2801.1590,8.2426,-9.0000,3.5921,1
2801.1790,8.2426,-9.0000,3.5921,1
2801.1990,8.2426,-9.0000,3.5921,1
2801.2190,8.2426,-9.0000,3.5921,1
2801.2390,8.2426,-9.0000,3.5921,1
2801.2590,8.2426,-9.0000,3.5921,1
2801.2790,8.2426,-9.0000,3.5921,1
2801.2990,8.2426,-9.0000,3.5921,1
2801.3190,8.2426,-9.0000,3.5921,1
2801.3390,8.2426,-9.0000,3.5921,1
2801.3590,8.2426,-9.0000,3.5921,1
2801.3790,8.2426,-9.0000,3.5921,1
2801.3990,8.2426,-9.0000,3.5921,1
2801.4190,8.2426,-9.0000,3.5921,1
2801.4390,8.2426,-9.0000,3.5921,1
2801.4590,8.2426,-9.0000,3.5921,1
2801.4790,8.2426,-9.0000,3.5921,1
2801.4990,8.2426,-9.0000,3.5921,1
2801.5190,8.2426,-9.0000,3.5921,1
2801.5390,8.2426,-9.0000,3.5921,1
2801.5590,8.2426,-9.0000,3.5921,1
2801.5790,8.2426,-9.0000,3.5921,1
2801.5990,8.2426,-9.0000,3.5921,1
2801.6190,8.2426,-9.0000,3.5921,1
2801.6390,8.2426,-9.0000,3.5921,1
2801.6590,8.2426,-9.0000,3.5921,1
2801.6790,8.2426,-9.0000,3.5921,1
2801.6990,8.2426,-9.0000,3.5921,1
2801.7190,8.2426,-9.0000,3.5921,1
2801.7390,8.2426,-9.0000,3.5921,1
2801.7590,8.2426,-9.0000,3.5921,1
2801.7790,8.2426,-9.0000,3.5921,1
2801.7990,8.2426,-9.0000,3.5921,1
2801.8190,8.2426,-9.0000,3.5921,1
2801.8390,8.2426,-9.0000,3.5921,1
2801.8590,8.2426,-9.0000,3.5921,1
2801.8790,8.2426,-9.0000,3.5921,1
2801.8990,8.2426,-9.0000,3.5921,1
2801.9190,8.2426,-9.0000,3.5921,1
2801.9390,8.2426,-9.0000,3.5921,1
2801.9590,8.2426,-9.0000,3.5921,1
2801.9790,8.2426,-9.0000,3.5921,1
2801.9990,8.2426,-9.0000,3.5921,1
2802.0190,8.2426,-9.0000,3.5921,1
2802.0390,8.2426,-9.0000,3.5921,1
2802.0590,8.2426,-9.0000,3.5921,1
2802.0790,8.2426,-9.0000,3.5921,1
2802.0990,8.2426,-9.0000,3.5921,1
2802.1190,8.2426,-9.0000,3.5921,1
2802.1390,8.2426,-9.0000,3.5921,1
2802.1590,8.2426,-9.0000,3.5921,1
2802.1790,8.2426,-9.0000,3.5921,1
2802.1990,8.2426,-9.0000,3.5921,1
2802.2190,8.2426,-9.0000,3.5921,1
2802.2390,8.2426,-9.0000,3.5921,1
2802.2590,8.2426,-9.0000,3.5921,1
2802.2790,8.2426,-9.0000,3.5921,1
2802.2990,8.2426,-9.0000,3.5921,1
2802.3190,8.2426,-9.0000,3.5921,1
2802.3390,8.2426,-9.0000,3.5921,1
2802.3590,8.2426,-9.0000,3.5921,1
2802.3790,8.2426,-9.0000,3.5921,1
2802.3990,8.2426,-9.0000,3.5921,1
2802.4190,8.2426,-9.0000,3.5921,1
2802.4390,8.2426,-9.0000,3.5921,1
2802.4590,8.2426,-9.0000,3.5921,1
2802.4790,8.2426,-9.0000,3.5921,1
2802.4990,8.2426,-9.0000,3.5921,1
2802.5190,8.2426,-9.0000,3.5921,1
2802.5390,8.2426,-9.0000,3.5921,1
2802.5590,8.2426,-9.0000,3.5921,1
2802.5790,8.2426,-9.0000,3.5921,1
2802.5990,8.2426,-9.0000,3.5921,1
2802.6190,8.2426,-9.0000,3.5921,1
2802.6390,8.2426,-9.0000,3.5921,1
2802.6590,8.2426,-9.0000,3.5921,1
2802.6790,8.2426,-9.0000,3.5921,1
2802.6990,8.2426,-9.0000,3.5921,1
2802.7190,8.2426,-9.0000,3.5921,1
2802.7390,8.2426,-9.0000,3.5921,1
2802.7590,8.2426,-9.0000,3.5921,1
2802.7790,8.2426,-9.0000,3.5921,1
2802.7990,8.2426,-9.0000,3.5921,1
2802.8190,8.2426,-9.0000,3.5921,1
2802.8390,8.2426,-9.0000,3.5921,1
2802.8590,8.2426,-9.0000,3.5921,1
2802.8790,8.2426,-9.0000,3.5921,1
2802.8990,8.2426,-9.0000,3.5921,1
2802.9190,8.2426,-9.0000,3.5921,1
2802.9390,8.2426,-9.0000,3.5921,1
2802.9590,8.2426,-9.0000,3.5921,1
2802.9790,8.2426,-9.0000,3.5921,1
2802.9990,8.2426,-9.0000,3.5921,1
2803.0190,8.2426,-9.0000,3.5921,1
2803.0390,8.2426,-9.0000,3.5921,1
2803.0590,8.2426,-9.0000,3.5921,1
2803.0790,8.2426,-9.0000,3.5921,1
2803.0990,8.2426,-9.0000,3.5921,1
2803.1190,8.2426,-9.0000,3.5921,1
2803.1390,8.2426,-9.0000,3.5921,1
2803.1590,8.2426,-9.0000,3.5921,1
2803.1790,8.2426,-9.0000,3.5921,1
2803.1990,8.2426,-9.0000,3.5921,1
2803.2190,8.2426,-9.0000,3.5921,1
2803.2390,8.2426,-9.0000,3.5921,1
2803.2590,8.2426,-9.0000,3.5921,1
2803.2790,8.2426,-9.0000,3.5921,1
2803.2990,8.2426,-9.0000,3.5921,1
2803.3190,8.2426,-9.0000,3.5921,1
2803.3390,8.2426,-9.0000,3.5921,1
2803.3590,8.2426,-9.0000,3.5921,1
2803.3790,8.2426,-9.0000,3.5921,1
2803.3990,8.2426,-9.0000,3.5921,1
2803.4190,8.2426,-9.0000,3.5921,1
2803.4390,8.2426,-9.0000,3.5921,1
2803.4590,8.2426,-9.0000,3.5921,1
2803.4790,8.2426,-9.0000,3.5921,1
2803.4990,8.2426,-9.0000,3.5921,1
2803.5190,8.2426,-9.0000,3.5921,1
2803.5390,8.2426,-9.0000,3.5921,1
2803.5590,8.2426,-9.0000,3.5921,1
2803.5790,8.2426,-9.0000,3.5921,1
2803.5990,8.2426,-9.0000,3.5921,1
2803.6190,8.2426,-9.0000,3.5921,1
2803.6390,8.2426,-9.0000,3.5921,1
2803.6590,8.2426,-9.0000,3.5921,1
2803.6790,8.2426,-9.0000,3.5921,1
2803.6990,8.2426,-9.0000,3.5921,1
2803.7190,8.2426,-9.0000,3.5921,1
2803.7390,8.2426,-9.0000,3.5921,1
2803.7590,8.2426,-9.0000,3.5921,1
2803.7790,8.2426,-9.0000,3.5921,1
2803.7990,8.2426,-9.0000,3.5921,1
2803.8190,8.2426,-9.0000,3.5921,1
2803.8390,8.2426,-9.0000,3.5921,1
2803.8590,8.2426,-9.0000,3.5921,1
2803.8790,8.2426,-9.0000,3.5921,1
2803.8990,8.2426,-9.0000,3.5921,1
2803.9190,8.2426,-9.0000,3.5921,1
2803.9390,8.2426,-9.0000,3.5921,1
2803.9590,8.2426,-9.0000,3.5921,1
2803.9790,8.2426,-9.0000,3.5921,1
2803.9990,8.2426,-9.0000,3.5921,1
2804.0190,8.2426,-9.0000,3.5921,1
2804.0390,8.2426,-9.0000,3.5921,1
2804.0590,8.2426,-9.0000,3.5921,1
2804.0790,8.2426,-9.0000,3.5921,1
2804.0990,8.2426,-9.0000,3.5921,1
2804.1190,8.2426,-9.0000,3.5921,1
2804.1390,8.2426,-9.0000,3.5921,1
2804.1590,8.2426,-9.0000,3.5921,1
2804.1790,8.2426,-9.0000,3.5921,1
2804.1990,8.2426,-9.0000,3.5921,1
2804.2190,8.2426,-9.0000,3.5921,1
2804.2390,8.2426,-9.0000,3.5921,1
2804.2590,8.2426,-9.0000,3.5921,1
2804.2790,8.2426,-9.0000,3.5921,1
2804.2990,8.2426,-9.0000,3.5921,1
2804.3190,8.2426,-9.0000,3.5921,1
2804.3390,8.2426,-9.0000,3.5921,1
2804.3590,8.2426,-9.0000,3.5921,1
2804.3790,8.2426,-9.0000,3.5921,1
2804.3990,8.2426,-9.0000,3.5921,1
2804.4190,8.2426,-9.0000,3.5921,1
2804.4390,8.2426,-9.0000,3.5921,1
2804.4590,8.2426,-9.0000,3.5921,1
2804.4790,8.2426,-9.0000,3.5921,1
2804.4990,8.2426,-9.0000,3.5921,1
2804.5190,8.2426,-9.0000,3.5921,1
2804.5390,8.2426,-9.0000,3.5921,1
2804.5590,8.2426,-9.0000,3.5921,1
2804.5790,8.2426,-9.0000,3.5921,1
2804.5990,8.2426,-9.0000,3.5921,1
2804.6190,8.2426,-9.0000,3.5921,1
2804.6390,8.2426,-9.0000,3.5921,1
2804.6590,8.2426,-9.0000,3.5921,1
2804.6790,8.2426,-9.0000,3.5921,1
2804.6990,8.2426,-9.0000,3.5921,1
2804.7190,8.2426,-9.0000,3.5921,1
2804.7390,8.2426,-9.0000,3.5921,1
2804.7590,8.2426,-9.0000,3.5921,1
2804.7790,8.2426,-9.0000,3.5921,1
2804.7990,8.2426,-9.0000,3.5921,1
2804.8190,8.2426,-9.0000,3.5921,1
2804.8390,8.2426,-9.0000,3.5921,1
2804.8590,8.2426,-9.0000,3.5921,1
2804.8790,8.2426,-9.0000,3.5921,1
2804.8990,8.2426,-9.0000,3.5921,1
2804.9190,8.2426,-9.0000,3.5921,1
2804.9390,8.2426,-9.0000,3.5921,1
2804.9590,8.2426,-9.0000,3.5921,1
2804.9790,8.2426,-9.0000,3.5921,1
2804.9990,8.2426,-9.0000,3.5921,1
2805.0190,8.2426,-9.0000,3.5921,1
2805.0390,8.2426,-9.0000,3.5921,1
2805.0590,8.2426,-9.0000,3.5921,1
2805.0790,8.2426,-9.0000,3.5921,1
2805.0990,8.2426,-9.0000,3.5921,1
2805.1190,8.2426,-9.0000,3.5921,1
2805.1390,8.2426,-9.0000,3.5921,1
2805.1590,8.2426,-9.0000,3.5921,1
2805.1790,8.2426,-9.0000,3.5921,1
2805.1990,8.2426,-9.0000,3.5921,1
2805.2190,8.2426,-9.0000,3.5921,1
2805.2390,8.2426,-9.0000,3.5921,1
2805.2590,8.2426,-9.0000,3.5921,1
2805.2790,8.2426,-9.0000,3.5921,1
2805.2990,8.2426,-9.0000,3.5921,1
2805.3190,8.2426,-9.0000,3.5921,1
2805.3390,8.2426,-9.0000,3.5921,1
2805.3590,8.2426,-9.0000,3.5921,1
2805.3790,8.2426,-9.0000,3.5921,1
2805.3990,8.2426,-9.0000,3.5921,1
2805.4190,8.2426,-9.0000,3.5921,1
2805.4390,8.2426,-9.0000,3.5921,1
2805.4590,8.2426,-9.0000,3.5921,1
2805.4790,8.2426,-9.0000,3.5921,1
2805.4990,8.2426,-9.0000,3.5921,1
