time,x,y,z,isActive
519.9998,-7.8835,-49.0000,-5.2678,155520.0198,-7.8835,-49.0000,-5.26785252520.0398,-7.8835,-49.0000,-5.26520520520.0598,-7.8835,-49.0000,-5.520.520.520.0798,-7.8835,-49.0000,-520.0520.0520.0998,-7.8835,-49.0000520.11520.11520.1198,-7.8835,-49.00520.139520.139520.1398,-7.8835,-49.520.1598520.1598520.1598,-7.8835,-4520.1798,520.1798,520.1798,-7.8835,520.1998,1520.1998,1520.1998,-7.883520.2198,10520.2198,11520.2198,-7.8520.2398,10.520.2398,11.520.2398,-7520.2598,10.6520.2598,11.1520.2598,520.2798,10.60520.2798,11.15520.279520.2998,10.606520.2998,11.152520.2520.3198,10.6063520.3198,11.1526520520.3398,10.6063,520.3398,11.1526,5520.3598,10.6063,1520.3598,11.1526,520.3798,10.6063,1.520.3798,11.1526520.3998,10.6063,1.0520.3998,11.152520.4198,10.6063,1.00520.4198,11.15520.4398,10.6063,1.000520.4398,11.1520.4598,10.6063,1.0000520.4598,11.520.4798,10.6063,1.0000,520.4798,11520.4998,10.6063,1.0000,-520.4998,1520.5198,10.6063,1.0000,-3520.5198,520.5398,10.6063,1.0000,-3.520.5398520.5598,10.6063,1.0000,-3.5520.559520.5798,10.6063,1.0000,-3.53520.57520.5998,10.6063,1.0000,-3.535520.5520.6198,10.6063,1.0000,-3.5356520.520.6398,10.6063,1.0000,-3.5356,520520.6598,10.6063,1.0000,-3.5356,152520.6798,10.6063,1.0000,-3.5356,15520.6998,10.6063,1.0000,-3.5356,1
520.7198,10.6063,1.0000,-3.5356,1
520.7398,10.6063,1.0000,-3.5356,1
520.7598,10.6063,1.0000,-3.5356,1
520.7798,10.6063,1.0000,-3.5356,1
520.7998,10.6063,1.0000,-3.5356,1
520.8198,10.6063,1.0000,-3.5356,1
520.8398,10.6063,1.0000,-3.5356,1
520.8598,10.6063,1.0000,-3.5356,1
520.8798,10.6063,1.0000,-3.5356,1
520.8998,10.6063,1.0000,-3.5356,1
520.9198,10.6063,1.0000,-3.5356,1
520.9398,10.6063,1.0000,-3.5356,1
520.9598,10.6063,1.0000,-3.5356,1
520.9798,10.6063,1.0000,-3.5356,1
520.9998,10.6063,1.0000,-3.5356,1
521.0198,10.6063,1.0000,-3.5356,1
521.0398,10.6063,1.0000,-3.5356,1
521.0598,10.6063,1.0000,-3.5356,1
521.0798,10.6063,1.0000,-3.5356,1
521.0998,10.6063,1.0000,-3.5356,1
521.1198,10.6063,1.0000,-3.5356,1
521.1398,10.6063,1.0000,-3.5356,1
521.1598,10.6063,1.0000,-3.5356,1
521.1798,10.6063,1.0000,-3.5356,1
521.1998,10.6063,1.0000,-3.5356,1
521.2198,10.6063,1.0000,-3.5356,1
521.2398,10.6063,1.0000,-3.5356,1
