time,x,y,z,isActive
40.0000,0.2277,-49.0000,-1.0083,14040.0200,0.2277,-49.0000,-1.008340.040.0400,0.2277,-49.0000,-1.0040.06040.0600,0.2277,-49.0000,-1.40.0800,40.0800,0.2277,-49.0000,-40.1000,6.40.1000,0.2277,-49.000040.1200,6.0940.1200,0.2277,-49.0040.1400,6.090440.1400,0.2277,-49.40.1600,6.0904,140.1600,0.2277,-440.1800,6.0904,1.040.1800,0.2277,40.2000,6.0904,1.00040.2000,0.22740.2200,6.0904,1.0000,40.2200,0.240.2400,6.0904,1.0000,1040.2400,040.2600,6.0904,1.0000,10.540.260040.2800,6.0904,1.0000,10.54240.2840.3000,6.0904,1.0000,10.5428,40.40.3200,6.0904,1.0000,10.5428,1440.3400,6.0904,1.0000,10.5428,1
40.3600,6.0904,1.0000,10.5428,1
40.3800,6.0904,1.0000,10.5428,1
40.4000,6.0904,1.0000,10.5428,1
40.4200,6.0904,1.0000,10.5428,1
40.4400,6.0904,1.0000,10.5428,1
40.4600,6.0904,1.0000,10.5428,1
40.4800,6.0904,1.0000,10.5428,1
40.5000,6.0904,1.0000,10.5428,1
40.5200,6.0904,1.0000,10.5428,1
40.5400,6.0904,1.0000,10.5428,1
40.5600,6.0904,1.0000,10.5428,1
40.5800,6.0904,1.0000,10.5428,1
40.6000,6.0904,1.0000,10.5428,1
40.6200,6.0904,1.0000,10.5428,1
40.6400,6.0904,1.0000,10.5428,1
40.6600,6.0904,1.0000,10.5428,1
40.6800,6.0904,1.0000,10.5428,1
40.7000,6.0904,1.0000,10.5428,1
40.7200,6.0904,1.0000,10.5428,1
40.7400,6.0904,1.0000,10.5428,1
40.7600,6.0904,1.0000,10.5428,1
40.7800,6.0904,1.0000,10.5428,1
40.8000,6.0904,1.0000,10.5428,1
40.8200,6.0904,1.0000,10.5428,1
40.8400,6.0904,1.0000,10.5428,1
40.8600,6.0904,1.0000,10.5428,1
40.8800,6.0904,1.0000,10.5428,1
40.9000,6.0904,1.0000,10.5428,1
40.9200,6.0904,1.0000,10.5428,1
40.9400,6.0904,1.0000,10.5428,1
40.9600,6.0904,1.0000,10.5428,1
40.9800,6.0904,1.0000,10.5428,1
41.0000,6.0904,1.0000,10.5428,1
41.0200,6.0904,1.0000,10.5428,1
41.0400,6.0904,1.0000,10.5428,1
41.0600,6.0904,1.0000,10.5428,1
41.0800,6.0904,1.0000,10.5428,1
41.1000,6.0904,1.0000,10.5428,1
41.1200,6.0904,1.0000,10.5428,1
41.1400,6.0904,1.0000,10.5428,1
41.1600,6.0904,1.0000,10.5428,1
