time,block_id,x,y,z,isLocked,isHeld
40.0000,Block0,4.3676,-49.0000,0.5536,0,0
40.0000,Block1,10.3703,-49.0000,-5.2049,0,0
40.0000,Block2,-9.7586,-49.0000,-1.474340.02040.0200,Block0,4.3676,-49.0000,0.5536,0,0
40.0200,Block1,10.3703,-49.0000,-5.2049,0,0
40.0200,Block2,-9.7586,-49.0000,-40.0400,Bloc40.0400,Block0,4.3676,-49.0000,0.5536,0,0
40.0400,Block1,10.3703,-49.0000,-5.2049,0,0
40.0400,Block2,-9.7586,-49.40.0600,Block0,-6.40.0600,Block0,4.3676,-49.0000,0.5536,0,0
40.0600,Block1,10.3703,-49.0000,-5.2049,0,0
40.0600,Block2,-9.75840.0800,Block0,-6.5814,140.0800,Block0,4.3676,-49.0000,0.5536,0,0
40.0800,Block1,10.3703,-49.0000,-5.2049,0,0
40.0800,Block2,40.1000,Block0,-6.5814,1.0000,40.1000,Block0,4.3676,-49.0000,0.5536,0,0
40.1000,Block1,10.3703,-49.0000,-5.2049,0,0
40.1000,B40.1200,Block0,-6.5814,1.0000,-2.98340.1200,Block0,4.3676,-49.0000,0.5536,0,0
40.1200,Block1,10.3703,-49.0000,-5.2049,0,0
40.40.1400,Block0,-6.5814,1.0000,-2.9836,0,040.1400,Block0,4.3676,-49.0000,0.5536,0,0
40.1400,Block1,10.3703,-49.0000,-5.2049,0,40.1600,Block0,-6.5814,1.0000,-2.9836,0,0
40.1640.1600,Block0,4.3676,-49.0000,0.5536,0,0
40.1600,Block1,10.3703,-49.0000,-5.240.1800,Block0,-6.5814,1.0000,-2.9836,0,0
40.1800,Blo40.1800,Block0,4.3676,-49.0000,0.5536,0,0
40.1800,Block1,10.3703,-49.00040.2000,Block0,-6.5814,1.0000,-2.9836,0,0
40.2000,Block1,-940.2000,Block0,4.3676,-49.0000,0.5536,0,0
40.2000,Block1,10.3703,-40.2200,Block0,-6.5814,1.0000,-2.9836,0,0
40.2200,Block1,-9.2138,40.2200,Block0,4.3676,-49.0000,0.5536,0,0
40.2200,Block1,10.40.2400,Block0,-6.5814,1.0000,-2.9836,0,0
40.2400,Block1,-9.2138,1.000040.2400,Block0,4.3676,-49.0000,0.5536,0,0
40.2400,Bloc40.2600,Block0,-6.5814,1.0000,-2.9836,0,0
40.2600,Block1,-9.2138,1.0000,9.43140.2600,Block0,4.3676,-49.0000,0.5536,0,0
40.26040.2800,Block0,-6.5814,1.0000,-2.9836,0,0
40.2800,Block1,-9.2138,1.0000,9.4312,0,040.2800,Block0,4.3676,-49.0000,0.5536,0,0
40.3000,Block0,-6.5814,1.0000,-2.9836,0,0
40.3000,Block1,-9.2138,1.0000,9.4312,0,0
40.3040.3000,Block0,4.3676,-49.0000,0.553640.3200,Block0,-6.5814,1.0000,-2.9836,0,0
40.3200,Block1,-9.2138,1.0000,9.4312,0,0
40.3200,Blo40.3200,Block0,4.3676,-49.0000,40.3400,Block0,-6.5814,1.0000,-2.9836,0,0
40.3400,Block1,-9.2138,1.0000,9.4312,0,0
40.3400,Block2,1.40.3400,Block0,4.3676,-4940.3600,Block0,-6.5814,1.0000,-2.9836,0,0
40.3600,Block1,-9.2138,1.0000,9.4312,0,0
40.3600,Block2,1.3703,140.3600,Block0,4.3640.3800,Block0,-6.5814,1.0000,-2.9836,0,0
40.3800,Block1,-9.2138,1.0000,9.4312,0,0
40.3800,Block2,1.3703,1.0000,40.3800,Block40.4000,Block0,-6.5814,1.0000,-2.9836,0,0
40.4000,Block1,-9.2138,1.0000,9.4312,0,0
40.4000,Block2,1.3703,1.0000,-9.43140.400040.4200,Block0,-6.5814,1.0000,-2.9836,0,0
40.4200,Block1,-9.2138,1.0000,9.4312,0,0
40.4200,Block2,1.3703,1.0000,-9.4313,0,0440.4400,Block0,-6.5814,1.0000,-2.9836,0,0
40.4400,Block1,-9.2138,1.0000,9.4312,0,0
40.4400,Block2,1.3703,1.0000,-9.4313,0,0
40.4600,Block0,-6.5814,1.0000,-2.9836,0,0
