time,x,y,z,isActive
40.0000,7.2025,-49.0000,3.9184,1440.0200,7.2025,-49.0000,3.9184,14040.0400,7.2025,-49.0000,3.9184,40.40.0600,7.2731,-49.0000,3.983040.040.0800,7.3949,-49.0000,4.08840.1040.1000,7.5543,-49.0000,4.2140.12040.1200,7.7421,-49.0000,4.340.140040.1400,7.9516,-49.0000,4.40.1600,40.1600,7.9975,-49.0000,440.1800,640.1800,7.9342,-49.0000,40.2000,6.40.2000,7.7982,-49.000040.2200,6.540.2200,7.6142,-49.00040.2400,6.4940.2400,7.3994,-49.0040.2600,6.47240.2600,7.2986,-49.040.2800,6.451540.2800,7.2725,-49.40.3000,6.4323,40.3000,7.2948,-4940.3200,6.4150,140.3200,7.3477,-440.3400,6.4001,1.40.3400,7.4188,-40.3600,6.3900,1.040.3600,7.4670,40.3800,6.4131,1.0040.3800,7.498340.4000,6.4622,1.00040.4000,7.51840.4200,6.5324,1.000040.4200,7.5240.4400,6.6204,1.0000,40.4400,7.540.4600,6.7237,1.0000,-40.4600,7.40.4800,6.7386,1.0000,-440.4800,740.5000,6.6925,1.0000,-4.40.5000,40.5200,6.6008,1.0000,-4.440.520040.5400,6.4749,1.0000,-4.2940.54040.5600,6.3227,1.0000,-4.14240.5640.5800,6.2747,1.0000,-4.117440.540.6000,6.2928,1.0000,-4.1812,40.40.6200,6.3530,1.0000,-4.3079,14040.6400,6.4392,1.0000,-4.4793,1440.6600,6.5404,1.0000,-4.6828,1
40.6800,6.5416,1.0000,-4.8905,1
40.7000,6.4773,1.0000,-5.1034,1
40.7200,6.3710,1.0000,-5.3223,1
40.7400,6.2386,1.0000,-5.5474,1
40.7600,6.0910,1.0000,-5.7789,1
40.7800,6.0829,1.0000,-5.9664,1
40.8000,6.1669,1.0000,-6.1300,1
40.8200,6.3111,1.0000,-6.2835,1
40.8400,6.4932,1.0000,-6.4361,1
40.8600,6.6980,1.0000,-6.5936,1
40.8800,6.8373,1.0000,-6.7978,1
40.9000,6.9314,1.0000,-7.0337,1
40.9200,6.9936,1.0000,-7.2912,1
40.9400,7.0334,1.0000,-7.5636,1
40.9600,7.0569,1.0000,-7.8461,1
40.9800,7.0673,1.0000,-7.9397,1
41.0000,7.0659,1.0000,-7.9086,1
41.0200,7.0533,1.0000,-7.7923,1
41.0400,7.0300,1.0000,-7.6180,1
41.0600,6.9961,1.0000,-7.4044,1
41.0800,6.9862,1.0000,-7.3573,1
41.1000,6.9927,1.0000,-7.4197,1
41.1200,7.0112,1.0000,-7.5572,1
41.1400,7.0385,1.0000,-7.7461,1
41.1600,7.0726,1.0000,-7.9701,1
41.1800,7.0134,1.0000,-8.0711,1
41.2000,6.8924,1.0000,-8.0872,1
41.2200,6.7305,1.0000,-8.0440,1
41.2400,6.5416,1.0000,-7.9586,1
41.2600,6.3356,1.0000,-7.8423,1
41.2800,6.2908,1.0000,-7.7885,1
41.3000,6.3531,1.0000,-7.7747,1
41.3200,6.4893,1.0000,-7.7861,1
41.3400,6.6764,1.0000,-7.8132,1
