time,block_id,x,y,z,isLocked,isHeld
70.0000,Block0,-8.3200,-49.0000,-8.0019,0,0
70.0000,Block1,-4.2375,-49.0000,1.9915,0,0
70.0000,Block2,4.6618,-49.0000,-7.0643,0,0
70.0000,Block3,-10.3961,-49.0000,1.5213,0,070.0200,Block0,-7.8930,-39.0000,-0.3626,0,070.0200,Block0,-8.3200,-49.0000,-8.0019,0,0
70.0200,Block1,-4.2375,-49.0000,1.9915,0,0
70.0200,Block2,4.6618,-49.0000,-7.0643,0,0
70.0400,Block0,-7.8930,-39.0000,-0.3626,0,0
70.0400,Block1,-4.0849,-39.0000,-7.3378,0,070.0400,Block0,-8.3200,-49.0000,-8.0019,0,0
70.0400,Block1,-4.2375,-49.0000,1.9915,0,0
70.0600,Block0,-7.8930,-39.0000,-0.3626,0,0
70.0600,Block1,-4.0849,-39.0000,-7.3378,0,0
70.0600,Block2,1.4910,-39.0000,1.2587,0,070.0600,Block0,-8.3200,-49.0000,-8.0019,0,0
70.0800,Block0,-7.8930,-39.0000,-0.3626,0,0
70.0800,Block1,-4.0849,-39.0000,-7.3378,0,0
70.0800,Block2,1.4910,-39.0000,1.2587,0,0
70.0800,Block3,2.7601,-39.0000,-8.3068,0,0770.1000,Block0,-7.8930,-39.0000,-0.3626,0,0
70.1000,Block1,-4.0849,-39.0000,-7.3378,0,0
70.1000,Block2,1.4910,-39.0000,1.2587,0,0
70.1000,Block3,2.7601,-39.0000,-8.3068,0,0
70.1200,Block0,-7.8930,-39.0000,-0.3626,0,0
70.1200,Block1,-4.0849,-39.0000,-7.3378,0,0
70.1200,Block2,1.4910,-39.0000,1.2587,0,0
70.1200,Block3,2.7601,-39.0000,-8.3068,0,0
70.1400,Block0,-7.8930,-39.0000,-0.3626,0,0
70.1400,Block1,-4.0849,-39.0000,-7.3378,0,0
70.1400,Block2,1.4910,-39.0000,1.2587,0,0
70.1400,Block3,2.7601,-39.0000,-8.3068,0,0
70.1600,Block0,-7.8930,-39.0000,-0.3626,0,0
70.1600,Block1,-4.0849,-39.0000,-7.3378,0,0
70.1600,Block2,1.4910,-39.0000,1.2587,0,0
70.1600,Block3,2.7601,-39.0000,-8.3068,0,0
70.1800,Block0,-7.8930,-39.0000,-0.3626,0,0
70.1800,Block1,-4.0849,-39.0000,-7.3378,0,0
