time,block_id,x,y,z,isLocked,isHeld
100.0000,Block0,8.4708,-49.0000,7.6494,0,0
100.0000,Block1,-0.2488,-49.0000,-0.5445,0,0
100.0000,Block2,10.5081,-49.0000,-10.2610,0,0
100.0200,Block0,8.4662,-49.0000,7.6522,0,0
100.0200,Block1,-0.2488,-49.0000,-0.5445,0,0
100.0200,Block2,10.5081,-49.0000,-10.2610,0,0
100.0400,Block0,8.4648,-49.0000,7.6531,0,0
100.0400,Block1,-0.2488,-49.0000,-0.5445,0,0
100.0400,Block2,10.5081,-49.0000,-10.2610,0,0
100.0600,Block0,8.4647,-49.0000,7.6532,0,0
100.0600,Block1,-0.2488,-49.0000,-0.5445,0,0
100.0600,Block2,10.5081,-49.0000,-10.2610,0,0
100.0800,Block0,8.4647,-49.0000,7.6532,0,0
100.0800,Block1,-0.2488,-49.0000,-0.5445,0,0
100.0800,Block2,10.5081,-49.0000,-10.2610,0,0
100.1000,Block0,8.4647,-49.0000,7.6532,0,0
100.1000,Block1,-0.2488,-49.0000,-0.5445,0,0
100.1000,Block2,10.5081,-49.0000,-10.2610,0,0
100.1200,Block0,8.4647,-49.0000,7.6532,0,0
100.1200,Block1,-0.2488,-49.0000,-0.5445,0,0
100.1200,Block2,10.5081,-49.0000,-10.2610,0,0
100.1400,Block0,8.4647,-49.0000,7.6532,0,0
100.1400,Block1,-0.2488,-49.0000,-0.5445,0,0
100.1400,Block2,10.5081,-49.0000,-10.2610,0,0
100.1600,Block0,8.4647,-49.0000,7.6532,0,0
100.1600,Block1,-0.2488,-49.0000,-0.5445,0,0
100.1600,Block2,10.5081,-49.0000,-10.2610,0,0
100.1800,Block0,8.4647,-49.0000,7.6532,0,0
100.1800,Block1,-0.2488,-49.0000,-0.5445,0,0
100.1800,Block2,10.5081,-49.0000,-10.2610,0,0
100.2000,Block0,8.4647,-49.0000,7.6532,0,0
100.2000,Block1,-0.2488,-49.0000,-0.5445,0,0
100.2000,Block2,10.5081,-49.0000,-10.2610,0,0
100.2200,Block0,8.4647,-49.0000,7.6532,0,0
100.2200,Block1,-0.2488,-49.0000,-0.5445,0,0
100.2200,Block2,10.5081,-49.0000,-10.2610,0,0
100.2400,Block0,8.4647,-49.0000,7.6532,0,0
100.2400,Block1,-0.2488,-49.0000,-0.5445,0,0
100.2400,Block2,10.5081,-49.0000,-10.2610,0,0
100.2600,Block0,8.4647,-49.0000,7.6532,0,0
100.2600,Block1,-0.2488,-49.0000,-0.5445,0,0
100.2600,Block2,10.5081,-49.0000,-10.2610,0,0
100.2800,Block0,8.4647,-49.0000,7.6532,0,0
100.2800,Block1,-0.2488,-49.0000,-0.5445,0,0
100.2800,Block2,10.5081,-49.0000,-10.2610,0,0
100.3000,Block0,8.4647,-49.0000,7.6532,0,0
