time,block_id,x,y,z,isLocked,isHeld
299.9999,Block0,2.8901,-19.0000,2.4821,0,0
299.9999,Block1,7.8446,-19.0000,-6.5719,0,0
299.9999,Block2,-8.8948,-19.0000,-0.3914,0300.0199,Block0,6.2807,-9.0000,-7.1917,0,0
300.0199,Block1,0.3391,-9.0000,8.7892,0,0
300.0199,Block2,0.6521,-9.0000,-3.0794,0,0
300.0399,Block0,6.2807,-9.0000,-7.1917,0,0
300.0399,Block1,0.3391,-9.0000,8.7892,0,0
300.0399,Block2,0.6521,-9.0000,-3.0794,0,0
300.0599,Block0,6.2807,-9.0000,-7.1917,0,0
300.0599,Block1,0.3391,-9.0000,8.7892,0,0
300.0599,Block2,0.6521,-9.0000,-3.0794,0,0
300.0799,Block0,6.2807,-9.0000,-7.1917,0,0
300.0799,Block1,0.3391,-9.0000,8.7892,0,0
300.0799,Block2,0.6521,-9.0000,-3.0794,0,0
300.0999,Block0,6.2807,-9.0000,-7.1917,0,0
300.0999,Block1,0.3391,-9.0000,8.7892,0,0
300.0999,Block2,0.6521,-9.0000,-3.0794,0,0
300.1199,Block0,6.2807,-9.0000,-7.1917,0,0
300.1199,Block1,0.3391,-9.0000,8.7892,0,0
300.1199,Block2,0.6521,-9.0000,-3.0794,0,0
300.1399,Block0,6.2807,-9.0000,-7.1917,0,0
300.1399,Block1,0.3391,-9.0000,8.7892,0,0
300.1399,Block2,0.6521,-9.0000,-3.0794,0,0
300.1599,Block0,6.2807,-9.0000,-7.1917,0,0
300.1599,Block1,0.3391,-9.0000,8.7892,0,0
300.1599,Block2,0.6521,-9.0000,-3.0794,0,0
300.1799,Block0,6.2807,-9.0000,-7.1917,0,0
300.1799,Block1,0.3391,-9.0000,8.7892,0,0
300.1799,Block2,0.6521,-9.0000,-3.0794,0,0
300.1999,Block0,6.2807,-9.0000,-7.1917,0,0
300.1999,Block1,0.3391,-9.0000,8.7892,0,0
300.1999,Block2,0.6521,-9.0000,-3.0794,0,0
300.2199,Block0,6.2807,-9.0000,-7.1917,0,0
300.2199,Block1,0.3391,-9.0000,8.7892,0,0
300.2199,Block2,0.6521,-9.0000,-3.0794,0,0
300.2399,Block0,6.2807,-9.0000,-7.1917,0,0
300.2399,Block1,0.3391,-9.0000,8.7892,0,0
300.2399,Block2,0.6521,-9.0000,-3.0794,0,0
300.2599,Block0,6.2807,-9.0000,-7.1917,0,0
300.2599,Block1,0.3391,-9.0000,8.7892,0,0
300.2599,Block2,0.6521,-9.0000,-3.0794,0,0
300.2799,Block0,6.2807,-9.0000,-7.1917,0,0
300.2799,Block1,0.3391,-9.0000,8.7892,0,0
300.2799,Block2,0.6521,-9.0000,-3.0794,0,0
300.2999,Block0,6.2807,-9.0000,-7.1917,0,0
300.2999,Block1,0.3391,-9.0000,8.7892,0,0
300.2999,Block2,0.6521,-9.0000,-3.0794,0,0
300.3199,Block0,6.2807,-9.0000,-7.1917,0,0
300.3199,Block1,0.3391,-9.0000,8.7892,0,0
300.3199,Block2,0.6521,-9.0000,-3.0794,0,0
300.3399,Block0,6.2807,-9.0000,-7.1917,0,0
300.3399,Block1,0.3391,-9.0000,8.7892,0,0
300.3399,Block2,0.6521,-9.0000,-3.0794,0,0
300.3599,Block0,6.2807,-9.0000,-7.1917,0,0
300.3599,Block1,0.3391,-9.0000,8.7892,0,0
300.3599,Block2,0.6521,-9.0000,-3.0794,0,0
300.3799,Block0,6.2807,-9.0000,-7.1917,0,0
300.3799,Block1,0.3391,-9.0000,8.7892,0,0
300.3799,Block2,0.6521,-9.0000,-3.0794,0,0
300.3999,Block0,6.2807,-9.0000,-7.1917,0,0
300.3999,Block1,0.3391,-9.0000,8.7892,0,0
300.3999,Block2,0.6521,-9.0000,-3.0794,0,0
300.4199,Block0,6.2807,-9.0000,-7.1917,0,0
300.4199,Block1,0.3391,-9.0000,8.7892,0,0
300.4199,Block2,0.6521,-9.0000,-3.0794,0,0
300.4399,Block0,6.2807,-9.0000,-7.1917,0,0
300.4399,Block1,0.3391,-9.0000,8.7892,0,0
300.4399,Block2,0.6521,-9.0000,-3.0794,0,0
300.4599,Block0,6.2807,-9.0000,-7.1917,0,0
300.4599,Block1,0.3391,-9.0000,8.7892,0,0
300.4599,Block2,0.6521,-9.0000,-3.0794,0,0
300.4799,Block0,6.2807,-9.0000,-7.1917,0,0
300.4799,Block1,0.3391,-9.0000,8.7892,0,0
300.4799,Block2,0.6521,-9.0000,-3.0794,0,0
300.4999,Block0,6.2807,-9.0000,-7.1917,0,0
300.4999,Block1,0.3391,-9.0000,8.7892,0,0
300.4999,Block2,0.5868,-9.0000,-3.2016,0,0
300.5199,Block0,6.2807,-9.0000,-7.1917,0,0
300.5199,Block1,0.3391,-9.0000,8.7892,0,0
300.5199,Block2,0.5571,-9.0000,-3.2520,0,0
300.5399,Block0,6.2807,-9.0000,-7.1917,0,0
300.5399,Block1,0.3391,-9.0000,8.7892,0,0
300.5399,Block2,0.5297,-9.0000,-3.2984,0,0
300.5599,Block0,6.2807,-9.0000,-7.1917,0,0
300.5599,Block1,0.3391,-9.0000,8.7892,0,0
300.5599,Block2,0.5048,-9.0000,-3.3407,0,0
300.5799,Block0,6.2807,-9.0000,-7.1917,0,0
300.5799,Block1,0.3391,-9.0000,8.7892,0,0
300.5799,Block2,0.4822,-9.0000,-3.3790,0,0
300.5999,Block0,6.2807,-9.0000,-7.1917,0,0
300.5999,Block1,0.3391,-9.0000,8.7892,0,0
300.5999,Block2,0.4619,-9.0000,-3.4131,0,0
300.6199,Block0,6.2807,-9.0000,-7.1917,0,0
300.6199,Block1,0.3391,-9.0000,8.7892,0,0
300.6199,Block2,0.4441,-9.0000,-3.4432,0,0
300.6399,Block0,6.2807,-9.0000,-7.1917,0,0
300.6399,Block1,0.3391,-9.0000,8.7892,0,0
300.6399,Block2,0.4286,-9.0000,-3.4692,0,0
300.6599,Block0,6.2807,-9.0000,-7.1917,0,0
300.6599,Block1,0.3391,-9.0000,8.7892,0,0
300.6599,Block2,0.4155,-9.0000,-3.4912,0,0
300.6799,Block0,6.2807,-9.0000,-7.1917,0,0
300.6799,Block1,0.3391,-9.0000,8.7892,0,0
300.6799,Block2,0.4047,-9.0000,-3.5091,0,0
300.6999,Block0,6.2807,-9.0000,-7.1917,0,0
300.6999,Block1,0.3391,-9.0000,8.7892,0,0
300.6999,Block2,0.3964,-9.0000,-3.5229,0,0
300.7199,Block0,6.2807,-9.0000,-7.1917,0,0
300.7199,Block1,0.3391,-9.0000,8.7892,0,0
300.7199,Block2,0.3905,-9.0000,-3.5327,0,0
300.7399,Block0,6.2807,-9.0000,-7.1917,0,0
300.7399,Block1,0.3391,-9.0000,8.7892,0,0
300.7399,Block2,0.3869,-9.0000,-3.5385,0,0
300.7599,Block0,6.2807,-9.0000,-7.1917,0,0
300.7599,Block1,0.3391,-9.0000,8.7892,0,0
300.7599,Block2,0.3858,-9.0000,-3.5401,0,0
300.7799,Block0,6.2807,-9.0000,-7.1917,0,0
300.7799,Block1,0.3391,-9.0000,8.7892,0,0
300.7799,Block2,0.3857,-9.0000,-3.5401,0,0
300.7999,Block0,6.2807,-9.0000,-7.1917,0,0
300.7999,Block1,0.3391,-9.0000,8.7892,0,0
300.7999,Block2,0.3857,-9.0000,-3.5401,0,0
300.8199,Block0,6.2807,-9.0000,-7.1917,0,0
300.8199,Block1,0.3391,-9.0000,8.7892,0,0
300.8199,Block2,0.3857,-9.0000,-3.5401,0,0
300.8399,Block0,6.2807,-9.0000,-7.1917,0,0
300.8399,Block1,0.3391,-9.0000,8.7892,0,0
300.8399,Block2,0.3857,-9.0000,-3.5401,0,0
300.8599,Block0,6.2807,-9.0000,-7.1917,0,0
300.8599,Block1,0.3391,-9.0000,8.7892,0,0
300.8599,Block2,0.3857,-9.0000,-3.5401,0,0
300.8799,Block0,6.2807,-9.0000,-7.1917,0,0
300.8799,Block1,0.3391,-9.0000,8.7892,0,0
300.8799,Block2,0.3857,-9.0000,-3.5401,0,0
300.8999,Block0,6.2807,-9.0000,-7.1917,0,0
300.8999,Block1,0.3391,-9.0000,8.7892,0,0
300.8999,Block2,0.3857,-9.0000,-3.5401,0,0
300.9199,Block0,6.2807,-9.0000,-7.1917,0,0
300.9199,Block1,0.3391,-9.0000,8.7892,0,0
300.9199,Block2,0.3857,-9.0000,-3.5401,0,0
300.9399,Block0,6.2807,-9.0000,-7.1917,0,0
300.9399,Block1,0.3391,-9.0000,8.7892,0,0
300.9399,Block2,0.3857,-9.0000,-3.5401,0,0
300.9599,Block0,6.2807,-9.0000,-7.1917,0,0
300.9599,Block1,0.3391,-9.0000,8.7892,0,0
300.9599,Block2,0.3857,-9.0000,-3.5401,0,0
300.9799,Block0,6.2807,-9.0000,-7.1917,0,0
300.9799,Block1,0.3391,-9.0000,8.7892,0,0
300.9799,Block2,0.3857,-9.0000,-3.5401,0,0
300.9999,Block0,6.2807,-9.0000,-7.1917,0,0
300.9999,Block1,0.3391,-9.0000,8.7892,0,0
300.9999,Block2,0.3857,-9.0000,-3.5401,0,0
301.0199,Block0,6.2807,-9.0000,-7.1917,0,0
301.0199,Block1,0.3391,-9.0000,8.7892,0,0
301.0199,Block2,0.3857,-9.0000,-3.5401,0,0
301.0399,Block0,6.2807,-9.0000,-7.1917,0,0
301.0399,Block1,0.3391,-9.0000,8.7892,0,0
301.0399,Block2,0.3857,-9.0000,-3.5401,0,0
301.0599,Block0,6.2807,-9.0000,-7.1917,0,0
301.0599,Block1,0.3391,-9.0000,8.7892,0,0
301.0599,Block2,0.3857,-9.0000,-3.5401,0,0
301.0799,Block0,6.2807,-9.0000,-7.1917,0,0
301.0799,Block1,0.3391,-9.0000,8.7892,0,0
301.0799,Block2,0.3857,-9.0000,-3.5401,0,0
301.0999,Block0,6.2807,-9.0000,-7.1917,0,0
301.0999,Block1,0.3391,-9.0000,8.7892,0,0
301.0999,Block2,0.3857,-9.0000,-3.5401,0,0
