time,block_id,x,y,z,isLocked,isHeld
50.0000,Block0,0.3356,-49.0000,10.0718,0,0
50.0000,Block1,0.9318,-49.0000,0.5242,0,0
50.0000,Block2,-5.2849,-49.0000,4.6124,0,0
50.0000,Block3,4.9236,-49.0000,-10.3358,0,0
50.0000,Block4,-10.7992,-49.0000,-0.4441,0,050.0200,Block0,0.4952,-19.0000,-9.0658,0,0
50.0200,Block1,3.6720,-19.0000,1.1727,0,0
50.0250.0200,Block0,0.3356,-49.0000,10.0718,0,0
50.0200,Block1,0.9318,-49.0000,0.5242,0,0
50.0200,Block2,-5.2849,-49.0000,4.6124,0,50.0400,Block0,0.4952,-19.0000,-9.0658,0,0
50.0400,Block1,3.6720,-19.0000,1.1727,0,0
50.0400,Block2,-0.3324,-19.0000,8.2319,0,0
50.0400,Block3,-9.7030,-19.0000,7.1987,0,0
50.0400,B50.0400,Block0,0.3356,-49.0000,10.0750.0600,Block0,0.4952,-19.0000,-9.0658,0,0
50.0600,Block1,3.6720,-19.0000,1.1727,0,0
50.0600,Block2,-0.3324,-19.0000,8.2319,0,0
50.0600,Block3,-9.7030,-19.0000,7.1987,0,0
50.0600,Block4,-5.5849,-19.0000,-0.9756,0,0
50.0800,Block0,0.4952,-19.0000,-9.0658,0,0
50.0800,Block1,3.6720,-19.0000,1.1727,0,0
50.0800,Block2,-0.3324,-19.0000,8.2319,0,0
50.0800,Block3,-9.7030,-19.0000,7.1987,0,0
50.0800,Block4,-5.5849,-19.0000,-0.9756,0,0
50.1000,Block0,0.4952,-19.0000,-9.0658,0,0
50.1000,Block1,3.6720,-19.0000,1.1727,0,0
50.1000,Block2,-0.3324,-19.0000,8.2319,0,0
50.1000,Block3,-9.7030,-19.0000,7.1987,0,0
50.1000,Block4,-5.5849,-19.0000,-0.9756,0,0
50.1200,Block0,0.4952,-19.0000,-9.0658,0,0
50.1200,Block1,3.6720,-19.0000,1.1727,0,0
50.1200,Block2,-0.3324,-19.0000,8.2319,0,0
50.1200,Block3,-9.7030,-19.0000,7.1987,0,0
50.1200,Block4,-5.5849,-19.0000,-0.9756,0,0
50.1400,Block0,0.4952,-19.0000,-9.0658,0,0
50.1400,Block1,3.6720,-19.0000,1.1727,0,0
50.1400,Block2,-0.3324,-19.0000,8.2319,0,0
50.1400,Block3,-9.7030,-19.0000,7.1987,0,0
50.1400,Block4,-5.5849,-19.0000,-0.9756,0,0
50.1600,Block0,0.4952,-19.0000,-9.0658,0,0
50.1600,Block1,3.6720,-19.0000,1.1727,0,0
50.1600,Block2,-0.3324,-19.0000,8.2319,0,0
50.1600,Block3,-9.7030,-19.0000,7.1987,0,0
50.1600,Block4,-5.5849,-19.0000,-0.9756,0,0
50.1800,Block0,0.4952,-19.0000,-9.0658,0,0
50.1800,Block1,3.6720,-19.0000,1.1727,0,0
50.1800,Block2,-0.3324,-19.0000,8.2319,0,0
50.1800,Block3,-9.7030,-19.0000,7.1987,0,0
50.1800,Block4,-5.5849,-19.0000,-0.9756,0,0
50.2000,Block0,0.4952,-19.0000,-9.0658,0,0
50.2000,Block1,3.6720,-19.0000,1.1727,0,0
50.2000,Block2,-0.3324,-19.0000,8.2319,0,0
50.2000,Block3,-9.7030,-19.0000,7.1987,0,0
50.2000,Block4,-5.5849,-19.0000,-0.9756,0,0
50.2200,Block0,0.4952,-19.0000,-9.0658,0,0
50.2200,Block1,3.6720,-19.0000,1.1727,0,0
50.2200,Block2,-0.3324,-19.0000,8.2319,0,0
50.2200,Block3,-9.7030,-19.0000,7.1987,0,0
50.2200,Block4,-5.5849,-19.0000,-0.9756,0,0
50.2400,Block0,0.4952,-19.0000,-9.0658,0,0
50.2400,Block1,3.6720,-19.0000,1.1727,0,0
50.2400,Block2,-0.3324,-19.0000,8.2319,0,0
50.2400,Block3,-9.7030,-19.0000,7.1987,0,0
50.2400,Block4,-5.5849,-19.0000,-0.9756,0,0
50.2600,Block0,0.4952,-19.0000,-9.0658,0,0
50.2600,Block1,3.6720,-19.0000,1.1727,0,0
50.2600,Block2,-0.3324,-19.0000,8.2319,0,0
50.2600,Block3,-9.7030,-19.0000,7.1987,0,0
50.2600,Block4,-5.5849,-19.0000,-0.9756,0,0
50.2800,Block0,0.4952,-19.0000,-9.0658,0,0
50.2800,Block1,3.6720,-19.0000,1.1727,0,0
50.2800,Block2,-0.3324,-19.0000,8.2319,0,0
50.2800,Block3,-9.7030,-19.0000,7.1987,0,0
50.2800,Block4,-5.5849,-19.0000,-0.9756,0,0
50.3000,Block0,0.4952,-19.0000,-9.0658,0,0
50.3000,Block1,3.6720,-19.0000,1.1727,0,0
50.3000,Block2,-0.3324,-19.0000,8.2319,0,0
50.3000,Block3,-9.7030,-19.0000,7.1987,0,0
50.3000,Block4,-5.5849,-19.0000,-0.9756,0,0
50.3200,Block0,0.4952,-19.0000,-9.0658,0,0
50.3200,Block1,3.6720,-19.0000,1.1727,0,0
50.3200,Block2,-0.3324,-19.0000,8.2319,0,0
50.3200,Block3,-9.7030,-19.0000,7.1987,0,0
50.3200,Block4,-5.5849,-19.0000,-0.9756,0,0
50.3400,Block0,0.4952,-19.0000,-9.0658,0,0
50.3400,Block1,3.6720,-19.0000,1.1727,0,0
50.3400,Block2,-0.3324,-19.0000,8.2319,0,0
50.3400,Block3,-9.7030,-19.0000,7.1987,0,0
50.3400,Block4,-5.5849,-19.0000,-0.9756,0,0
50.3600,Block0,0.4952,-19.0000,-9.0658,0,0
50.3600,Block1,3.6720,-19.0000,1.1727,0,0
50.3600,Block2,-0.3324,-19.0000,8.2319,0,0
50.3600,Block3,-9.7030,-19.0000,7.1987,0,0
50.3600,Block4,-5.5849,-19.0000,-0.9756,0,0
50.3800,Block0,0.4952,-19.0000,-9.0658,0,0
50.3800,Block1,3.6720,-19.0000,1.1727,0,0
50.3800,Block2,-0.3324,-19.0000,8.2319,0,0
50.3800,Block3,-9.7030,-19.0000,7.1987,0,0
50.3800,Block4,-5.5849,-19.0000,-0.9756,0,0
50.4000,Block0,0.4952,-19.0000,-9.0658,0,0
50.4000,Block1,3.6720,-19.0000,1.1727,0,0
50.4000,Block2,-0.3324,-19.0000,8.2319,0,0
50.4000,Block3,-9.7030,-19.0000,7.1987,0,0
50.4000,Block4,-5.5849,-19.0000,-0.9756,0,0
50.4200,Block0,0.4952,-19.0000,-9.0658,0,0
50.4200,Block1,3.6720,-19.0000,1.1727,0,0
50.4200,Block2,-0.3324,-19.0000,8.2319,0,0
50.4200,Block3,-9.7030,-19.0000,7.1987,0,0
50.4200,Block4,-5.5849,-19.0000,-0.9756,0,0
50.4400,Block0,0.4952,-19.0000,-9.0658,0,0
50.4400,Block1,3.6720,-19.0000,1.1727,0,0
50.4400,Block2,-0.3324,-19.0000,8.2319,0,0
50.4400,Block3,-9.7030,-19.0000,7.1987,0,0
50.4400,Block4,-5.5849,-19.0000,-0.9756,0,0
50.4600,Block0,0.4952,-19.0000,-9.0658,0,0
50.4600,Block1,3.6720,-19.0000,1.1727,0,0
50.4600,Block2,-0.3324,-19.0000,8.2319,0,0
50.4600,Block3,-9.7030,-19.0000,7.1987,0,0
50.4600,Block4,-5.5849,-19.0000,-0.9756,0,0
50.4800,Block0,0.4952,-19.0000,-9.0658,0,0
50.4800,Block1,3.6720,-19.0000,1.1727,0,0
50.4800,Block2,-0.3324,-19.0000,8.2319,0,0
50.4800,Block3,-9.7030,-19.0000,7.1987,0,0
50.4800,Block4,-5.5849,-19.0000,-0.9756,0,0
50.5000,Block0,0.4952,-19.0000,-9.0658,0,0
50.5000,Block1,3.6720,-19.0000,1.1727,0,0
50.5000,Block2,-0.3324,-19.0000,8.2319,0,0
50.5000,Block3,-9.7030,-19.0000,7.1987,0,0
50.5000,Block4,-5.5849,-19.0000,-0.9756,0,0
50.5200,Block0,0.4952,-19.0000,-9.0658,0,0
50.5200,Block1,3.6720,-19.0000,1.1727,0,0
50.5200,Block2,-0.3324,-19.0000,8.2319,0,0
50.5200,Block3,-9.7030,-19.0000,7.1987,0,0
50.5200,Block4,-5.5849,-19.0000,-0.9756,0,0
50.5400,Block0,0.4952,-19.0000,-9.0658,0,0
50.5400,Block1,3.6720,-19.0000,1.1727,0,0
50.5400,Block2,-0.3324,-19.0000,8.2319,0,0
50.5400,Block3,-9.7030,-19.0000,7.1987,0,0
50.5400,Block4,-5.5849,-19.0000,-0.9756,0,0
50.5600,Block0,0.4952,-19.0000,-9.0658,0,0
50.5600,Block1,3.6720,-19.0000,1.1727,0,0
50.5600,Block2,-0.3324,-19.0000,8.2319,0,0
