time,block_id,x,y,z,isLocked,isHeld
2099.9990,Block0,-7.2927,-19.0000,-4.2424,0,0
2099.9990,Block1,-1.5487,-19.0000,9.6781,0,0
2099.9990,Block2,6.3219,-19.0000,9.5927,0,0
2099.9990,Block3,1.4510,-19.0000,-4.6632,0,0
2099.9990,Block4,1.6893,-19.0000,-1.3292,2100.2100.0190,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.0190,Block1,-1.5487,-19.0000,9.6781,0,0
2100.0190,Block2,6.3219,-19.0000,9.5927,0,0
2100.0190,Block3,1.4510,-19.0000,-4.6632,0,0
2100.0190,Block4,1.6893,-19.0000,-1.2100.0390,2100.0390,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.0390,Block1,-1.5487,-19.0000,9.6781,0,0
2100.0390,Block2,6.3219,-19.0000,9.5927,0,0
2100.0390,Block3,1.4510,-19.0000,-4.6632,0,0
2100.0390,Block4,1.6893,-19.0002100.0590,Block2100.0590,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.0590,Block1,-1.5487,-19.0000,9.6781,0,0
2100.0590,Block2,6.3219,-19.0000,9.5927,0,0
2100.0590,Block3,1.4510,-19.0000,-4.6632,0,0
2100.0590,Block4,1.6893,-12100.0790,Block0,-1.2100.0790,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.0790,Block1,-1.5487,-19.0000,9.6781,0,0
2100.0790,Block2,6.3219,-19.0000,9.5927,0,0
2100.0790,Block3,1.4510,-19.0000,-4.6632,0,0
2100.0790,Block4,1.682100.0990,Block0,-1.0299,2100.0990,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.0990,Block1,-1.5487,-19.0000,9.6781,0,0
2100.0990,Block2,6.3219,-19.0000,9.5927,0,0
2100.0990,Block3,1.4510,-19.0000,-4.6632,0,0
2100.0990,Block42100.1190,Block0,-1.0299,1.0002100.1190,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.1190,Block1,-1.5487,-19.0000,9.6781,0,0
2100.1190,Block2,6.3219,-19.0000,9.5927,0,0
2100.1190,Block3,1.4510,-19.0000,-4.6632,0,0
2100.1190,B2100.1390,Block0,-1.0299,1.0000,-102100.1390,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.1390,Block1,-1.5487,-19.0000,9.6781,0,0
2100.1390,Block2,6.3219,-19.0000,9.5927,0,0
2100.1390,Block3,1.4510,-19.0000,-4.6632,0,0
2100.12100.1590,Block0,-1.0299,1.0000,-10.00742100.1590,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.1590,Block1,-1.5487,-19.0000,9.6781,0,0
2100.1590,Block2,6.3219,-19.0000,9.5927,0,0
2100.1590,Block3,1.4510,-19.0000,-4.6632,0,0
22100.1790,Block0,-1.0299,1.0000,-10.0074,0,02100.1790,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.1790,Block1,-1.5487,-19.0000,9.6781,0,0
2100.1790,Block2,6.3219,-19.0000,9.5927,0,0
2100.1790,Block3,1.4510,-19.0000,-4.6632,02100.1990,Block0,-1.0299,1.0000,-10.0074,0,0
21002100.1990,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.1990,Block1,-1.5487,-19.0000,9.6781,0,0
2100.1990,Block2,6.3219,-19.0000,9.5927,0,0
2100.1990,Block3,1.4510,-19.0000,-4.62100.2190,Block0,-1.0299,1.0000,-10.0074,0,0
2100.21902100.2190,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.2190,Block1,-1.5487,-19.0000,9.6781,0,0
2100.2190,Block2,6.3219,-19.0000,9.5927,0,0
2100.2190,Block3,1.4510,-19.00002100.2390,Block0,-1.0299,1.0000,-10.0074,0,0
2100.2390,Bloc2100.2390,Block0,-7.2927,-19.0000,-4.2424,0,0
2100.2390,Block1,-1.5487,-19.0000,9.6781,0,0
