time,block_id,x,y,z,isLocked,isHeld
769.9998,Block0,-2.3347,-49.0000,10.0901,0,0
769.9998,Block1,2.0588,-49.0000,4.8332,0,0
769.9998,Block2,-1.9762,-49.0000,-5.8285,0,0
7770.0197,Block0,7.1161,-19.0000,-8.1202,0,0
770.0197,Block1,-10.6307,-19.0000,8.2627,0,770.0197,Block0,-2.3347,-49.0000,10.0901,0,0
770770.0397,Block0,7.1161,-19.0000,-8.1202,0,0
770.0397,Block1,-10.6307,-19.0000,8.2627,0,0
770.0397,Block2,-10.3902,-19.0000,2.1408,0,0
770.0598,Block0,7.1161,-19.0000,-8.1202,0,0
770.0598,Block1,-10.6307,-19.0000,8.2627,0,0
770.0598,Block2,-10.3902,-19.0000,2.1408,0,0
770.0797,Block0,7.1161,-19.0000,-8.1202,0,0
770.0797,Block1,-10.6307,-19.0000,8.2627,0,0
770.0797,Block2,-10.3902,-19.0000,2.1408,0,0
770.0997,Block0,7.1161,-19.0000,-8.1202,0,0
770.0997,Block1,-10.6307,-19.0000,8.2627,0,0
770.0997,Block2,-10.3902,-19.0000,2.1408,0,0
770.1198,Block0,7.1161,-19.0000,-8.1202,0,0
770.1198,Block1,-10.6307,-19.0000,8.2627,0,0
770.1198,Block2,-10.3902,-19.0000,2.1408,0,0
770.1397,Block0,7.1161,-19.0000,-8.1202,0,0
770.1397,Block1,-10.6307,-19.0000,8.2627,0,0
770.1397,Block2,-10.3902,-19.0000,2.1408,0,0
770.1597,Block0,7.1161,-19.0000,-8.1202,0,0
770.1597,Block1,-10.6307,-19.0000,8.2627,0,0
770.1597,Block2,-10.3902,-19.0000,2.1408,0,0
770.1797,Block0,7.1161,-19.0000,-8.1202,0,0
770.1797,Block1,-10.6307,-19.0000,8.2627,0,0
770.1797,Block2,-10.3902,-19.0000,2.1408,0,0
770.1997,Block0,7.1161,-19.0000,-8.1202,0,0
770.1997,Block1,-10.6307,-19.0000,8.2627,0,0
770.1997,Block2,-10.3902,-19.0000,2.1408,0,0
770.2197,Block0,7.1161,-19.0000,-8.1202,0,0
770.2197,Block1,-10.6307,-19.0000,8.2627,0,0
770.2197,Block2,-10.3902,-19.0000,2.1408,0,0
770.2397,Block0,7.1161,-19.0000,-8.1202,0,0
770.2397,Block1,-10.6307,-19.0000,8.2627,0,0
770.2397,Block2,-10.3902,-19.0000,2.1408,0,0
770.2597,Block0,7.1161,-19.0000,-8.1202,0,0
770.2597,Block1,-10.6307,-19.0000,8.2627,0,0
770.2597,Block2,-10.3902,-19.0000,2.1408,0,0
770.2797,Block0,7.1161,-19.0000,-8.1202,0,0
770.2797,Block1,-10.6307,-19.0000,8.2627,0,0
770.2797,Block2,-10.3902,-19.0000,2.1408,0,0
770.2997,Block0,7.1161,-19.0000,-8.1202,0,0
770.2997,Block1,-10.6307,-19.0000,8.2627,0,0
770.2997,Block2,-10.3902,-19.0000,2.1408,0,0
770.3197,Block0,7.1161,-19.0000,-8.1202,0,0
770.3197,Block1,-10.6307,-19.0000,8.2627,0,0
770.3197,Block2,-10.3902,-19.0000,2.1408,0,0
770.3397,Block0,7.1161,-19.0000,-8.1202,0,0
770.3397,Block1,-10.6307,-19.0000,8.2627,0,0
770.3397,Block2,-10.3902,-19.0000,2.1408,0,0
