time,x,y,z,isActive
289.9999,-10.5460,-49.0000,-9.46742929290.0199,-10.4506,-49.0000,-9.290.290.290.0399,-10.2894,-49.0000290.05290.05290.0599,-10.0832,-49.290.0799290.0799290.0799,-9.8461,-290.0999,3290.0999,290.0999,-9.588290.1199,4.0290.1199,-290.1199,-9.290.1399,3.984290.1399,-3290.1399,290.1599,3.8663,290.1599,-3.290.15290.1799,3.6954,1.290.1799,-3.3290290.1999,3.4880,1.00290.1999,-3.08290.2199,3.2831,1.0000290.2199,-2.290.2399,3.0816,1.0000,-290.2399,-290.2599,2.8843,1.0000,-5.290.2599290.2799,2.8426,1.0000,-5.26290.27290.2999,2.7417,1.0000,-5.4193290.290.3199,2.7159,1.0000,-5.4460,129290.3399,2.7461,1.0000,-5.3815,1
290.3599,2.8142,1.0000,-5.2541,1
290.3799,2.9079,1.0000,-5.0834,1
290.3999,3.0187,1.0000,-4.8826,1
290.4199,3.0746,1.0000,-4.6511,1
290.4399,3.0904,1.0000,-4.3992,1
290.4599,3.0763,1.0000,-4.1340,1
290.4799,3.0392,1.0000,-3.8603,1
290.4999,2.9837,1.0000,-3.5817,1
290.5199,3.0407,1.0000,-3.4136,1
290.5399,3.1746,1.0000,-3.3159,1
290.5599,3.3615,1.0000,-3.2614,1
290.5799,3.5851,1.0000,-3.2316,1
290.5999,3.8342,1.0000,-3.2141,1
290.6199,4.0593,1.0000,-3.2816,1
290.6399,4.2691,1.0000,-3.4061,1
290.6599,4.4699,1.0000,-3.5687,1
290.6799,4.6655,1.0000,-3.7564,1
290.6999,4.8588,1.0000,-3.9604,1
290.7199,5.0848,1.0000,-4.1219,1
290.7399,5.3338,1.0000,-4.2511,1
290.7599,5.5992,1.0000,-4.3552,1
290.7799,5.8761,1.0000,-4.4389,1
290.7999,6.1614,1.0000,-4.5054,1
290.8199,6.3400,1.0000,-4.6464,1
290.8399,6.4448,1.0000,-4.8377,1
290.8599,6.4981,1.0000,-5.0630,1
290.8799,6.5151,1.0000,-5.3113,1
290.8999,6.5059,1.0000,-5.5751,1
290.9199,6.5696,1.0000,-5.8218,1
290.9399,6.6840,1.0000,-6.0558,1
290.9599,6.8341,1.0000,-6.2798,1
290.9799,7.0097,1.0000,-6.4959,1
290.9999,7.2037,1.0000,-6.7054,1
291.0199,7.4324,1.0000,-6.8390,1
291.0399,7.6837,1.0000,-6.9135,1
291.0599,7.9489,1.0000,-6.9409,1
291.0799,8.2216,1.0000,-6.9290,1
291.0999,8.4968,1.0000,-6.8836,1
291.1199,8.7082,1.0000,-6.9466,1
291.1399,8.8787,1.0000,-7.0825,1
291.1599,9.0244,1.0000,-7.2672,1
291.1799,9.1559,1.0000,-7.4842,1
291.1999,9.2805,1.0000,-7.7225,1
291.2199,9.3120,1.0000,-7.8014,1
291.2399,9.2790,1.0000,-7.7768,1
291.2599,9.1984,1.0000,-7.6838,1
291.2799,9.0821,1.0000,-7.5463,1
291.2999,8.9382,1.0000,-7.3809,1
291.3199,8.8847,1.0000,-7.3564,1
291.3399,8.8939,1.0000,-7.4237,1
291.3599,8.9489,1.0000,-7.5523,1
291.3799,9.0382,1.0000,-7.7211,1
291.3999,9.1541,1.0000,-7.9155,1
291.4199,9.2744,1.0000,-8.1354,1
291.4399,9.3985,1.0000,-8.3725,1
291.4599,9.5259,1.0000,-8.6209,1
291.4799,9.6563,1.0000,-8.8769,1
291.4999,9.7894,1.0000,-9.1376,1
291.5199,9.9542,1.0000,-9.3779,1
291.5399,10.1416,1.0000,-9.6031,1
291.5599,10.3453,1.0000,-9.8168,1
291.5799,10.5612,1.0000,-10.0214,1
291.5999,10.7862,1.0000,-10.2187,1
291.6199,11.0350,1.0000,-10.3704,1
291.6399,11.3012,1.0000,-10.4820,1
291.6599,11.5796,1.0000,-10.5567,1
291.6799,11.8657,1.0000,-10.5969,1
291.6999,11.8732,1.0000,-10.6022,1
291.7199,11.7878,1.0000,-10.5745,1
291.7399,11.6373,1.0000,-10.5292,1
291.7599,11.4407,1.0000,-10.4768,1
291.7799,11.2116,1.0000,-10.4246,1
291.7999,10.9593,1.0000,-10.3778,1
291.8199,10.8371,1.0000,-10.2625,1
291.8399,10.8012,1.0000,-10.0999,1
291.8599,10.8220,1.0000,-9.9040,1
291.8799,10.8795,1.0000,-9.6841,1
291.8999,10.9602,1.0000,-9.4469,1
291.9199,11.0242,1.0000,-9.1889,1
291.9399,11.0728,1.0000,-8.9163,1
291.9599,11.1067,1.0000,-8.6336,1
291.9799,11.1266,1.0000,-8.3440,1
291.9999,11.1329,1.0000,-8.0499,1
292.0199,11.0997,1.0000,-7.7600,1
292.0399,11.0356,1.0000,-7.4748,1
292.0599,10.9465,1.0000,-7.1947,1
292.0799,10.8363,1.0000,-6.9203,1
292.0999,10.7082,1.0000,-6.6522,1
292.1199,10.6946,1.0000,-6.5346,1
292.1399,10.7581,1.0000,-6.5176,1
292.1599,10.8754,1.0000,-6.5671,1
292.1799,11.0304,1.0000,-6.6611,1
292.1999,11.2123,1.0000,-6.7843,1
292.2199,11.3244,1.0000,-6.7716,1
292.2399,11.3935,1.0000,-6.6671,1
292.2599,11.4375,1.0000,-6.4997,1
292.2799,11.4683,1.0000,-6.2891,1
292.2999,11.4939,1.0000,-6.0491,1
292.3199,11.5660,1.0000,-5.8056,1
292.3399,11.6656,1.0000,-5.5571,1
292.3599,11.7798,1.0000,-5.3025,1
292.3799,11.8994,1.0000,-5.0416,1
292.3999,11.8799,1.0000,-4.7753,1
292.4199,11.8212,1.0000,-4.5168,1
292.4399,11.7251,1.0000,-4.2616,1
292.4599,11.6062,1.0000,-4.0068,1
292.4799,11.4745,1.0000,-3.7505,1
292.4999,11.3368,1.0000,-3.4915,1
292.5199,11.2225,1.0000,-3.2202,1
292.5399,11.1196,1.0000,-2.9416,1
292.5599,11.0199,1.0000,-2.6593,1
292.5799,10.9181,1.0000,-2.3759,1
292.5999,10.8105,1.0000,-2.0937,1
292.6199,10.8142,1.0000,-1.9622,1
292.6399,10.8942,1.0000,-1.9300,1
292.6599,11.0286,1.0000,-1.9615,1
292.6799,11.2022,1.0000,-2.0333,1
292.6999,11.4047,1.0000,-2.1297,1
292.7199,11.4879,1.0000,-2.1140,1
292.7399,11.4900,1.0000,-2.0244,1
292.7599,11.4358,1.0000,-1.8850,1
292.7799,11.3418,1.0000,-1.7124,1
292.7999,11.2192,1.0000,-1.5179,1
292.8199,11.0863,1.0000,-1.3022,1
292.8399,10.9464,1.0000,-1.0719,1
292.8599,10.8018,1.0000,-0.8314,1
292.8799,10.6542,1.0000,-0.5839,1
292.8999,10.5046,1.0000,-0.3316,1
292.9199,10.3772,1.0000,-0.2540,1
292.9399,10.2658,1.0000,-0.2944,1
292.9599,10.1651,1.0000,-0.4149,1
292.9799,10.0718,1.0000,-0.5902,1
292.9999,9.9839,1.0000,-0.8032,1
293.0199,9.8686,1.0000,-0.8684,1
293.0399,9.7306,1.0000,-0.8371,1
293.0599,9.5729,1.0000,-0.7435,1
293.0799,9.3979,1.0000,-0.6108,1
293.0999,9.2073,1.0000,-0.4549,1
293.1199,8.9920,1.0000,-0.3940,1
293.1399,8.7598,1.0000,-0.3978,1
293.1599,8.5163,1.0000,-0.4459,1
293.1799,8.2650,1.0000,-0.5244,1
293.1999,8.0085,1.0000,-0.6241,1
293.2199,7.8609,1.0000,-0.5983,1
293.2399,7.7831,1.0000,-0.4871,1
293.2599,7.7482,1.0000,-0.3167,1
293.2799,7.7384,1.0000,-0.1052,1
293.2999,7.7417,1.0000,0.1351,1
293.3199,7.8243,1.0000,0.3526,1
293.3399,7.9606,1.0000,0.5552,1
293.3599,8.1331,1.0000,0.7484,1
293.3799,8.3299,1.0000,0.9357,1
293.3999,8.5428,1.0000,1.1197,1
293.4199,8.6513,1.0000,1.3348,1
293.4399,8.6839,1.0000,1.5688,1
293.4599,8.6604,1.0000,1.8136,1
293.4799,8.5942,1.0000,2.0631,1
293.4999,8.4946,1.0000,2.3132,1
293.5199,8.4389,1.0000,2.3856,1
293.5399,8.4120,1.0000,2.3398,1
293.5599,8.4029,1.0000,2.2131,1
293.5799,8.4048,1.0000,2.0308,1
293.5999,8.4133,1.0000,1.8104,1
293.6199,8.4259,1.0000,1.5637,1
293.6399,8.4432,1.0000,1.2992,1
293.6599,8.4658,1.0000,1.0226,1
293.6799,8.4938,1.0000,0.7380,1
293.6999,8.5275,1.0000,0.4482,1
293.7199,8.4893,1.0000,0.3275,1
293.7399,8.4033,1.0000,0.3206,1
293.7599,8.2838,1.0000,0.3902,1
293.7799,8.1409,1.0000,0.5119,1
293.7999,7.9817,1.0000,0.6689,1
293.8199,7.8137,1.0000,0.6995,1
293.8399,7.6380,1.0000,0.6458,1
293.8599,7.4554,1.0000,0.5361,1
293.8799,7.2662,1.0000,0.3895,1
293.8999,7.0709,1.0000,0.2191,1
293.9199,6.9895,1.0000,0.1872,1
293.9399,6.9859,1.0000,0.2459,1
293.9599,7.0368,1.0000,0.3657,1
293.9799,7.1266,1.0000,0.5263,1
293.9999,7.2449,1.0000,0.7135,1
294.0199,7.3581,1.0000,0.9321,1
294.0399,7.4733,1.0000,1.1702,1
294.0599,7.5950,1.0000,1.4191,1
294.0799,7.7265,1.0000,1.6726,1
294.0999,7.8694,1.0000,1.9264,1
294.1199,7.9096,1.0000,2.0187,1
294.1399,7.8875,1.0000,2.0000,1
294.1599,7.8281,1.0000,1.9023,1
294.1799,7.7492,1.0000,1.7476,1
294.1999,7.6631,1.0000,1.5512,1
294.2199,7.5102,1.0000,1.4393,1
294.2399,7.3121,1.0000,1.3853,1
294.2599,7.0832,1.0000,1.3713,1
294.2799,6.8335,1.0000,1.3854,1
294.2999,6.5695,1.0000,1.4193,1
294.3199,6.4576,1.0000,1.5123,1
294.3399,6.4421,1.0000,1.6504,1
294.3599,6.4851,1.0000,1.8246,1
294.3799,6.5608,1.0000,2.0280,1
294.3999,6.6514,1.0000,2.2550,1
294.4199,6.7420,1.0000,2.5021,1
294.4399,6.8310,1.0000,2.7635,1
294.4599,6.9171,1.0000,3.0351,1
294.4799,6.9170,1.0000,3.1701,1
294.4999,6.8928,1.0000,3.2759,1
294.5199,6.8864,0.9998,3.2799,1
294.5399,6.8862,0.9998,3.2802,1
294.5599,6.8859,0.9998,3.2804,1
294.5799,6.8856,0.9999,3.2806,1
294.5999,6.8846,0.9998,3.2812,1
294.6199,6.9229,1.0000,3.1943,1
294.6399,6.9922,1.0000,3.0492,1
294.6599,7.0868,1.0000,2.8663,1
294.6799,7.2026,1.0000,2.6598,1
294.6999,7.3366,1.0000,2.4395,1
294.7199,7.3405,1.0000,2.3340,1
294.7399,7.2543,1.0000,2.2987,1
294.7599,7.1039,1.0000,2.3036,1
294.7799,6.9074,1.0000,2.3284,1
294.7999,6.6780,1.0000,2.3594,1
294.8199,6.5927,1.0000,2.4471,1
294.8399,6.5985,1.0000,2.5789,1
294.8599,6.6595,1.0000,2.7462,1
294.8799,6.7512,1.0000,2.9428,1
294.8999,6.8565,1.0000,3.1633,1
294.9199,6.8383,1.0000,3.2756,1
294.9399,6.7374,1.0000,3.3143,1
294.9599,6.5803,1.0000,3.3026,1
294.9799,6.3850,1.0000,3.2559,1
294.9999,6.1638,1.0000,3.1846,1
295.0199,5.9930,1.0000,3.2307,1
295.0399,5.8549,1.0000,3.3561,1
295.0599,5.7375,1.0000,3.5353,1
295.0799,5.6327,1.0000,3.7508,1
295.0999,5.5350,1.0000,3.9908,1
295.1199,5.3995,1.0000,4.2225,1
295.1399,5.2336,1.0000,4.4433,1
295.1599,5.0423,1.0000,4.6511,1
295.1799,4.8299,1.0000,4.8444,1
295.1999,4.5995,1.0000,5.0214,1
295.2199,4.3883,1.0000,5.2226,1
295.2399,4.1872,1.0000,5.4381,1
295.2599,3.9898,1.0000,5.6609,1
295.2799,3.7921,1.0000,5.8863,1
295.2999,3.5912,1.0000,6.1110,1
295.3199,3.4037,1.0000,6.1812,1
295.3399,3.2304,1.0000,6.1438,1
295.3599,3.0715,1.0000,6.0309,1
295.3799,2.9273,1.0000,5.8643,1
295.3999,2.7983,1.0000,5.6591,1
295.4199,2.6157,1.0000,5.4994,1
295.4399,2.3978,1.0000,5.3654,1
295.4599,2.1574,1.0000,5.2437,1
295.4799,1.9034,1.0000,5.1251,1
295.4999,1.6422,1.0000,5.0039,1
295.5199,1.3690,1.0000,4.9395,1
295.5399,1.0867,1.0000,4.9081,1
295.5599,0.7976,1.0000,4.8935,1
295.5799,0.5035,1.0000,4.8847,1
295.5999,0.2063,1.0000,4.8739,1
295.6199,-0.0830,1.0000,4.9102,1
295.6399,-0.3685,1.0000,4.9747,1
295.6599,-0.6533,1.0000,5.0546,1
295.6799,-0.9390,1.0000,5.1409,1
295.6999,-1.2266,1.0000,5.2275,1
295.7199,-1.5125,1.0000,5.2499,1
295.7399,-1.7960,1.0000,5.2259,1
295.7599,-2.0767,1.0000,5.1679,1
295.7799,-2.3543,1.0000,5.0841,1
295.7999,-2.6284,1.0000,4.9803,1
295.8199,-2.7176,1.0000,4.8986,1
295.8399,-2.6820,1.0000,4.8393,1
295.8599,-2.5619,1.0000,4.8010,1
295.8799,-2.3841,1.0000,4.7836,1
295.8999,-2.1677,1.0000,4.7871,1
295.9199,-2.0491,1.0000,4.6969,1
295.9399,-1.9944,1.0000,4.5428,1
295.9599,-1.9808,1.0000,4.3442,1
295.9799,-1.9930,1.0000,4.1147,1
295.9999,-2.0204,1.0000,3.8635,1
296.0199,-2.0765,1.0000,3.6030,1
296.0399,-2.1537,1.0000,3.3368,1
296.0599,-2.2469,1.0000,3.0673,1
296.0799,-2.3526,1.0000,2.7963,1
296.0999,-2.4685,1.0000,2.5251,1
296.1199,-2.4691,1.0000,2.3996,1
296.1399,-2.3947,1.0000,2.3748,1
296.1599,-2.2708,1.0000,2.4200,1
296.1799,-2.1147,1.0000,2.5152,1
296.1999,-1.9386,1.0000,2.6468,1
296.2199,-1.7352,1.0000,2.6875,1
296.2399,-1.5107,1.0000,2.6711,1
296.2599,-1.2695,1.0000,2.6202,1
296.2799,-1.0149,1.0000,2.5505,1
296.2999,-0.7494,1.0000,2.4726,1
296.3199,-0.4715,1.0000,2.4194,1
296.3399,-0.1852,1.0000,2.3837,1
296.3599,0.1070,1.0000,2.3607,1
296.3799,0.4030,1.0000,2.3470,1
296.3999,0.7018,1.0000,2.3405,1
296.4199,0.9606,1.0000,2.4157,1
296.4399,1.1957,1.0000,2.5440,1
296.4599,1.4181,1.0000,2.7057,1
296.4799,1.6353,1.0000,2.8872,1
296.4999,1.8521,1.0000,3.0793,1
296.5199,2.0953,1.0000,3.1934,1
296.5399,2.3575,1.0000,3.2622,1
296.5599,2.6331,1.0000,3.3084,1
296.5799,2.9175,1.0000,3.3472,1
296.5999,3.2072,1.0000,3.3889,1
296.6199,3.4952,1.0000,3.4520,1
296.6399,3.7803,1.0000,3.5340,1
296.6599,4.0613,1.0000,3.6333,1
296.6799,4.3375,1.0000,3.7485,1
296.6999,4.6079,1.0000,3.8786,1
296.7199,4.8871,1.0000,3.9870,1
296.7399,5.1723,1.0000,4.0810,1
296.7599,5.4616,1.0000,4.1657,1
296.7799,5.7534,1.0000,4.2445,1
296.7999,6.0470,1.0000,4.3196,1
296.8199,6.3119,1.0000,4.2987,1
296.8399,6.2609,1.0000,4.2683,1
296.8599,6.2810,0.9977,4.2104,1
