time,block_id,x,y,z,isLocked,isHeld
2299.9990,Block0,9.8847,-19.0000,1.3205,0,0
2299.9990,Block1,-10.1029,-19.0000,6.2217,0,0
2299.9990,Block2,-3.7655,-19.0000,6.6440,0,02300.0190,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.0190,Block1,2.0681,-9.0000,-0.5190,0,0
232300.0190,Block0,9.8847,-19.0000,1.3205,0,02300.0390,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.0390,Block1,2.0620,-9.0000,-0.5199,0,0
2300.0390,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.0590,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.0590,Block1,2.0606,-9.0000,-0.5202,0,0
2300.0590,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.0790,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.0790,Block1,2.0607,-9.0000,-0.5203,0,0
2300.0790,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.0990,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.0990,Block1,2.0607,-9.0000,-0.5203,0,0
2300.0990,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.1190,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.1190,Block1,2.0607,-9.0000,-0.5203,0,0
2300.1190,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.1390,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.1390,Block1,2.0607,-9.0000,-0.5203,0,0
2300.1390,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.1590,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.1590,Block1,2.0607,-9.0000,-0.5203,0,0
2300.1590,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.1790,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.1790,Block1,2.0607,-9.0000,-0.5203,0,0
2300.1790,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.1990,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.1990,Block1,2.0607,-9.0000,-0.5203,0,0
2300.1990,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.2190,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.2190,Block1,2.0607,-9.0000,-0.5203,0,0
2300.2190,Block2,-2.7898,-9.0000,-8.7544,0,0
2300.2390,Block0,-2.8174,-9.0000,-2.2604,0,0
2300.2390,Block1,2.0607,-9.0000,-0.5203,0,0
2300.2390,Block2,-2.7898,-9.0000,-8.7544,0,0
