time,block_id,x,y,z,isLocked,isHeld
0.0000,Block0,0.0000,0.0000,0.0000,0,0
0.0000,Block1,0.0000,0.0000,0.0000,0,0
0.0000,Block2,0.0000,0.0000,0.0000,0,0
0.0200,Block0,0.4632,0.2000,0.0116,0,0
0.0200,Block1,0.4920,0.2000,0.0131,0,0
0.0200,Block2,0.7123,0.2000,0.0230,0,0
0.0400,Block0,1.0735,0.4000,0.0476,0,0
0.0400,Block1,1.1525,0.4000,0.0327,0,0
0.0400,Block2,1.5623,0.4000,0.0691,0,0
0.0600,Block0,1.5767,0.6000,0.0067,0,0
0.0600,Block1,1.8435,0.6000,0.0650,0,0
0.0600,Block2,2.4527,0.6000,0.0945,0,0
0.0800,Block0,2.0519,0.8000,0.0837,0,0
0.0800,Block1,2.5424,0.8000,0.0830,0,0
0.0800,Block2,3.3536,0.8000,0.1069,0,0
0.1000,Block0,2.7563,0.9600,0.0699,0,0
0.1000,Block1,3.3448,0.9600,0.1282,0,0
0.1000,Block2,4.3503,0.9600,0.1571,0,0
0.1200,Block0,3.6320,1.0216,0.0933,0,0
0.1200,Block1,4.4144,1.0210,0.1588,0,0
0.1200,Block2,5.6219,0.9920,0.2079,0,0
0.1400,Block0,4.5650,1.0936,0.1047,0,0
0.1400,Block1,5.5458,1.0925,0.1808,0,0
0.1400,Block2,6.9289,1.0567,0.2590,0,0
0.1600,Block0,5.5665,1.1699,0.1084,0,0
0.1600,Block1,6.7443,1.1686,0.2049,0,0
0.1600,Block2,8.2811,1.1328,0.3270,0,0
0.1800,Block0,6.6549,1.2505,0.1259,0,0
0.1800,Block1,7.9620,1.2380,0.2373,0,0
0.1800,Block2,9.6959,1.2021,0.4033,0,0
0.2000,Block0,7.7487,1.3290,0.1470,0,0
0.2000,Block1,9.2198,1.3115,0.2815,0,0
0.2000,Block2,11.1321,1.2756,0.4786,0,0
0.2200,Block0,8.8799,1.3989,0.1785,0,0
0.2200,Block1,10.5249,1.3846,0.3361,0,0
0.2200,Block2,11.3063,1.2850,0.4860,0,0
0.2400,Block0,9.5835,1.4672,0.2786,0,0
0.2400,Block1,10.9443,1.4482,0.4369,0,0
