time,x,y,z,isActive
259.9999,-3.4219,-39.0000,-7.3935,260260.0199,-3.4219,-39.0000,-7.39260.03260.0399,-3.4219,-39.0000,-7260.0599,260.0599,-3.4417,-39.0000260.0799,3.4260.0799,-3.4751,-39.0260.0999,3.5871260.0999,-3.5176,-3260.1199,3.7160,1.260.1199,-3.5663260.1399,3.8491,1.000260.1399,-3.6260.1599,3.9291,1.0000,1260.1599,-260.1799,3.9771,1.0000,11.6260.179260.1999,4.0069,1.0000,11.4167260.260.2199,4.0278,1.0000,11.1794,12260.2399,4.0461,1.0000,10.9211,1
260.2599,3.9693,1.0000,10.7835,1
260.2799,3.8295,1.0000,10.7303,1
260.2999,3.6478,1.0000,10.7367,1
260.3199,3.4387,1.0000,10.7862,1
260.3399,3.2121,1.0000,10.8676,1
260.3599,2.9905,1.0000,10.9927,1
260.3799,2.7668,1.0000,11.1419,1
260.3999,2.5368,1.0000,11.3017,1
260.4199,2.2980,1.0000,11.4624,1
260.4399,2.0494,1.0000,11.6169,1
260.4599,1.9683,1.0000,11.7635,1
260.4799,1.9968,1.0000,11.9113,1
260.4999,2.0935,1.0000,11.8823,1
260.5199,2.2324,1.0000,11.8765,1
260.5399,2.3949,1.0000,11.8753,1
260.5599,2.5041,1.0000,11.8751,1
260.5799,2.5482,1.0000,11.8750,1
260.5999,2.5510,1.0000,11.8750,1
260.6199,2.5331,1.0000,11.8750,1
260.6399,2.5038,1.0000,11.8750,1
260.6599,2.4695,1.0000,11.8750,1
260.6799,2.4482,1.0000,11.8750,1
260.6999,2.5270,1.0000,11.8750,1
260.7199,2.6753,1.0000,11.8750,1
260.7399,2.8720,1.0000,11.8750,1
260.7599,3.1022,1.0000,11.8750,1
260.7799,3.3558,1.0000,11.8750,1
260.7999,3.5824,1.0000,11.8750,1
260.8199,3.7977,1.0000,11.8750,1
260.8399,4.0118,1.0000,11.8750,1
260.8599,4.2314,1.0000,11.8750,1
260.8799,4.4602,1.0000,11.8750,1
260.8999,4.5857,1.0000,11.8615,1
260.9199,4.7332,1.0000,11.8397,1
260.9399,4.9017,1.0000,11.8118,1
260.9599,5.0881,1.0000,11.7806,1
260.9799,5.2899,1.0000,11.7497,1
260.9999,5.5066,1.0000,11.7834,1
261.0199,5.7332,1.0000,11.8622,1
261.0399,5.9651,1.0000,11.8724,1
261.0599,6.2003,1.0000,11.8745,1
261.0799,6.4371,1.0000,11.8749,1
261.0999,6.5281,1.0000,11.8750,1
261.1199,6.5228,1.0000,11.8750,1
261.1399,6.4504,1.0000,11.8750,1
261.1599,6.3300,1.0000,11.8750,1
261.1799,6.1749,1.0000,11.8750,1
261.1999,6.1419,1.0000,11.8750,1
261.2199,6.1857,1.0000,11.8750,1
261.2399,6.2813,1.0000,11.8750,1
261.2599,6.4118,1.0000,11.8750,1
261.2799,6.5654,1.0000,11.8750,1
261.2999,6.6200,1.0000,11.8750,1
261.3199,6.6103,1.0000,11.8750,1
261.3399,6.5553,1.0000,11.8750,1
261.3599,6.4672,1.0000,11.8750,1
261.3799,6.3545,1.0000,11.8750,1
261.3999,6.2489,1.0000,11.7832,1
