time,x,y,z,isActive
2399.9990,11.3528,-19.0000,-2.0966,2222400.0190,11.3528,-19.0000,-2.092424242400.0390,11.3528,-19.0000,-22402402402400.0590,11.4271,-19.00002400240024002400.0790,11.5534,-19.02400.2400.2400.2400.0990,11.7167,-12400.12400.12400.12400.1190,11.90632400.132400.132400.132400.1390,11.2400.15902400.1592400.1592400.15902400.1790,12400.17902400.17902400.12400.1990,102400.1990,2400.1990,2402400.2190,10.2400.2190,-2400.2190,72400.2390,10.62400.2390,-52400.23902400.2590,10.802400.2590,-5.32400.22400.2790,10.9082400.2790,-5.5882402400.2990,10.97842400.2990,-5.8317,2400.3190,11.0306,2400.3190,-6.08742400.3390,11.0731,12400.3390,-6.2262400.3590,11.0367,1.2400.3590,-6.342400.3790,10.9454,1.02400.3790,-6.42400.3990,10.8153,1.002400.3990,-6.2400.4190,10.6575,1.0002400.4190,-62400.4390,10.4796,1.00002400.4390,-2400.4590,10.3555,1.0000,2400.4590,2400.4790,10.2771,1.0000,22400.47902400.4990,10.2390,1.0000,2.2400.4992400.5190,10.2371,1.0000,3.12400.512400.5390,10.2685,1.0000,3.472400.52400.5590,10.3245,1.0000,3.5782400.2400.5790,10.4014,1.0000,3.558724002400.5990,10.4980,1.0000,3.4603,2402400.6190,10.6132,1.0000,3.3105,1242400.6390,10.7458,1.0000,3.1285,122400.6590,10.8233,1.0000,2.9086,1
2400.6790,10.8703,1.0000,2.6622,1
2400.6990,10.9037,1.0000,2.3975,1
2400.7190,10.9348,1.0000,2.1205,1
2400.7390,10.9714,1.0000,1.8361,1
2400.7590,11.0477,1.0000,1.5600,1
2400.7790,11.1558,1.0000,1.2927,1
2400.7990,11.2904,1.0000,1.0351,1
2400.8190,11.4474,1.0000,0.7879,1
2400.8390,11.6240,1.0000,0.5517,1
2400.8590,11.8403,1.0000,0.3772,1
2400.8790,12.0843,1.0000,0.2504,1
2400.8990,11.9169,1.0000,0.1624,1
2400.9190,11.8834,1.0000,0.1064,1
2400.9390,11.8767,1.0000,0.0802,1
2400.9590,11.8100,1.0000,0.1309,1
2400.9790,11.7006,1.0000,0.2370,1
2400.9990,11.5650,1.0000,0.3840,1
2401.0190,11.4148,1.0000,0.5616,1
2401.0390,11.2580,1.0000,0.7625,1
2401.0590,11.2100,1.0000,0.9763,1
2401.0790,11.2398,1.0000,1.1957,1
2401.0990,11.3263,1.0000,1.4157,1
2401.1190,11.4551,1.0000,1.6326,1
2401.1390,11.6160,1.0000,1.8438,1
2401.1590,11.8203,1.0000,1.9676,1
2401.1790,12.0548,1.0000,2.0350,1
2401.1990,11.9110,1.0000,2.0654,1
2401.2190,11.8822,1.0000,2.0735,1
2401.2390,11.8764,1.0000,2.0736,1
2401.2590,11.7908,1.0000,2.1163,1
2401.2790,11.6446,1.0000,2.1846,1
