time,x,y,z,isActive
1100.0000,6.1900,-19.0000,-0.7455,111100.0200,6.1900,-19.0000,-0.7455,1111100.0400,6.1900,-19.0000,-0.7455,1101100.0600,6.2850,-19.0000,-0.756511001100.0800,6.4453,-19.0000,-0.7751100.1100.1000,6.6501,-19.0000,-0.801100.11100.1200,6.8855,-19.0000,-0.831100.11100.1400,7.1418,-19.0000,-0.861100.11100.1600,7.4064,-19.0000,-0.921100.11100.1800,7.6764,-19.0000,-0.991100.21100.2000,7.9498,-19.0000,-1.081100.21100.2200,8.2250,-19.0000,-1.181100.21100.2400,8.5012,-19.0000,-1.2961100.1100.2600,8.7637,-19.0000,-1.307711001100.2800,9.0109,-19.0000,-1.2467,1101100.3000,9.2411,-19.0000,-1.1305,1111100.3200,9.4526,-19.0000,-0.9714,111100.3400,9.6437,-19.0000,-0.7783,1
1100.3600,9.7914,-19.0000,-0.5514,1
1100.3800,9.9145,-19.0000,-0.3025,1
1100.4000,10.0258,-19.0000,-0.0398,111100.4200,10.1338,-19.0000,0.2306,111100.4400,10.2443,-19.0000,0.5047,111100.4600,10.4163,-19.0000,0.6975,111100.4800,10.6303,-19.0000,0.8303,111100.5000,10.8729,-19.0000,0.9173,111100.5200,11.1348,-19.0000,0.9682,111100.5400,11.4092,-19.0000,0.9898,111100.5600,11.6749,-19.0000,0.9479,111100.5800,11.9314,-19.0000,0.8587,111100.6000,11.8863,-19.0000,0.7353,111100.6200,11.8773,-19.0000,0.5844,111100.6400,11.8755,-19.0000,0.4109,111100.6600,11.8387,-19.0000,0.3834,111100.6800,11.7842,-19.0000,0.4557,111100.7000,11.7248,-19.0000,0.5984,111100.7200,11.6702,-19.0000,0.7911,111100.7400,11.6269,-19.0000,1.0188,111100.7600,11.5620,-19.0000,1.2639,111100.7800,11.4878,-19.0000,1.5231,111100.8000,11.4131,-19.0000,1.7936,111100.8200,11.3438,-19.0000,2.0731,111100.8400,11.2840,-19.0000,2.3598,111100.8600,11.3397,-19.0000,2.5666,111100.8800,11.4735,-19.0000,2.7190,111100.9000,11.6607,-19.0000,2.8343,111100.9200,11.8842,-19.0000,2.9246,111100.9400,11.8768,-19.0000,2.9954,111100.9600,11.8754,-19.0000,2.9760,111100.9800,11.8751,-19.0000,2.8990,111101.0000,11.8750,-19.0000,2.7864,111101.0200,11.8750,-19.0000,2.6537,111101.0400,11.8750,-19.0000,2.5116,111101.0600,11.8750,-19.0000,2.4472,111101.0800,11.8750,-19.0000,2.4436,111101.1000,11.8750,-19.0000,2.4842,111101.1200,11.8750,-19.0000,2.5625,111101.1400,11.8750,-19.0000,2.6739,111101.1600,11.7873,-19.0000,2.7892,111101.1800,11.6375,-19.0000,2.9022,111101.2000,11.4433,-19.0000,3.0082,111101.2200,11.2172,-19.0000,3.1039,111101.2400,10.9680,-19.0000,3.1868,111101.2600,10.7992,-19.0000,3.2430,111101.2800,10.7317,-19.0000,3.1965,111101.3000,10.7289,-19.0000,3.0791,111101.3200,10.7669,-19.0000,2.9116,111101.3400,10.8297,-19.0000,2.7082,111101.3600,10.9063,-19.0000,2.4791,111101.3800,11.0519,-19.0000,2.2981,111101.4000,11.2455,-19.0000,2.1531,111101.4200,11.4723,-19.0000,2.0358,111101.4400,11.7226,-19.0000,1.9405,111101.4600,11.9892,-19.0000,1.8636,111101.4800,11.8979,-19.0000,1.8969,111101.5000,11.8796,-19.0000,2.0096,1
1101.5200,11.8759,-19.0000,2.1804,1
1101.5400,11.8752,-19.0000,2.3928,1
1101.5600,11.8706,-19.0000,2.6341,1
1101.5800,11.8741,-19.0000,2.7456,1
1101.6000,11.8748,-19.0000,2.7690,1
1101.6200,11.8750,-19.0000,2.7386,1
1101.6400,11.8750,-19.0000,2.6725,1
1101.6600,11.8750,-19.0000,2.5825,1
1101.6800,11.8750,-19.0000,2.4251,1
1101.7000,11.8750,-19.0000,2.2221,1
1101.7200,11.8750,-19.0000,1.9890,1
1101.7400,11.8750,-19.0000,1.7374,1
1101.7600,11.8750,-19.0000,1.4758,1
1101.7800,11.8301,-19.0000,1.3849,1
1101.8000,11.7483,-19.0000,1.4044,1
1101.8200,11.6341,-19.0000,1.4938,1
1101.8400,11.4912,-19.0000,1.6258,1
1101.8600,11.3226,-19.0000,1.7810,1
1101.8800,11.2247,-19.0000,1.9819,1
1101.9000,11.1752,-19.0000,2.2140,1
1101.9200,11.1589,-19.0000,2.4673,1
1101.9400,11.1655,-19.0000,2.7352,1
1101.9600,11.1880,-19.0000,3.0129,1
1101.9800,11.2974,-19.0000,3.1785,1
1102.0000,11.4656,-19.0000,3.2677,1
1102.0200,11.6739,-19.0000,3.3050,1
1102.0400,11.9095,-19.0000,3.3067,1
1102.0600,11.8819,-19.0000,3.2860,111102.0800,11.7943,-19.0000,3.3105,1111102.1000,11.6472,-19.0000,3.3669,1101102.1200,11.4596,-19.0000,3.446411021102.1400,11.2450,-19.0000,3.5421102.1102.1600,11.0122,-19.0000,3.651102.11102.1800,10.8748,-19.0000,3.81102.201102.2000,10.8044,-19.0000,4.1102.2201102.2200,10.7818,-19.0000,41102.24001102.2400,10.7940,-19.0000,1102.2600,1102.2600,10.8323,-19.00001102.2800,51102.2800,10.9510,-19.0001102.3000,5.1102.3000,11.1257,-19.001102.3200,5.41102.3200,11.3396,-19.01102.3400,5.301102.3400,11.5813,-19.1102.3600,5.1681102.3600,11.8426,-191102.3800,4.98141102.3800,11.9584,-11102.4000,4.7612,1102.4000,11.8917,-1102.4200,4.5171,-1102.4200,11.8459,1102.4400,4.2558,-21102.4400,11.77701102.4600,3.9819,-291102.4600,11.7001102.4800,3.7049,-29.1102.4800,11.591102.5000,3.4258,-29.01102.5000,11.41102.5200,3.1451,-29.001102.5200,11.1102.5400,2.8633,-29.0001102.5400,111102.5600,2.5806,-29.00001102.5600,11102.5800,2.3031,-29.0000,1102.5800,1102.6000,2.0281,-29.0000,41102.60001102.6200,1.7538,-29.0000,4.1102.6201102.6400,1.4792,-29.0000,4.11102.641102.6600,1.2035,-29.0000,4.061102.61102.6800,1.0995,-29.0000,3.9291102.1102.7000,1.1122,-29.0000,3.788711021102.7200,1.2042,-29.0000,3.6444,1101102.7400,1.3506,-29.0000,3.4981,1111102.7600,1.5347,-29.0000,3.3511,111102.7800,1.5886,-29.0000,3.1855,1
1102.8000,1.5493,-29.0000,3.0134,1
1102.8200,1.4418,-29.0000,2.8432,1
1102.8400,1.2837,-29.0000,2.6810,1
1102.8600,1.0875,-29.0000,2.5314,1
1102.8800,0.8734,-29.0000,2.4835,1
1102.9000,0.6481,-29.0000,2.5057,1
1102.9200,0.4157,-29.0000,2.5769,1
1102.9400,0.1792,-29.0000,2.6827,1
1102.9600,-0.0592,-29.0000,2.8131,1
1102.9800,-0.2262,-29.0000,2.9988,1
1103.0000,-0.3506,-29.0000,3.2215,1
1103.0200,-0.4517,-29.0000,3.4687,1
1103.0400,-0.5428,-29.0000,3.7315,1
1103.0600,-0.6328,-29.0000,4.0035,1
1103.0800,-0.5979,-29.0000,4.1740,1
1103.1000,-0.5095,-29.0000,4.2114,1
1103.1200,-0.3506,-29.0000,4.2244,1
1103.1400,-0.1514,-29.0000,4.2013,1
1103.1600,0.0733,-29.0000,4.1478,1
1103.1800,0.3229,-29.0000,4.1056,1
1103.2000,0.5894,-29.0000,4.0667,1
1103.2200,0.8668,-29.0000,4.0257,1
1103.2400,1.1510,-29.0000,3.9791,1
1103.2600,1.4389,-29.0000,3.9244,1
1103.2800,1.5568,-29.0000,3.8287,1
1103.3000,1.5626,-29.0000,3.7023,1
1103.3200,1.4954,-29.0000,3.5512,1
1103.3400,1.3817,-29.0000,3.3799,1
1103.3600,1.2394,-29.0000,3.1915,1
1103.3800,1.0498,-29.0000,3.0349,1
1103.4000,0.8274,-29.0000,2.9023,1
1103.4200,0.5819,-29.0000,2.7884,1
1103.4400,0.3199,-29.0000,2.6898,1
1103.4600,0.0463,-29.0000,2.6039,1
1103.4800,-0.2347,-29.0000,2.5237,1
1103.5000,-0.5208,-29.0000,2.4476,1
1103.5200,-0.8106,-29.0000,2.3749,1
1103.5400,-1.1029,-29.0000,2.3047,1
1103.5600,-1.3970,-29.0000,2.2367,1
1103.5800,-1.6940,-29.0000,2.2003,1
1103.6000,-1.9931,-29.0000,2.1834,1
1103.6200,-2.2937,-29.0000,2.1780,1
1103.6400,-2.5956,-29.0000,2.1786,1
1103.6600,-2.8983,-29.0000,2.1814,1
1103.6800,-3.0942,-29.0000,2.2798,1
1103.7000,-3.2229,-29.0000,2.4434,1
1103.7200,-3.3116,-29.0000,2.6515,1
1103.7400,-3.3786,-29.0000,2.8898,1
1103.7600,-3.4365,-29.0000,3.1483,1
1103.7800,-3.5612,-29.0000,3.3703,1
1103.8000,-3.7311,-29.0000,3.5682,1
1103.8200,-3.9314,-29.0000,3.7502,1
1103.8400,-4.1524,-29.0000,3.9218,1
1103.8600,-4.3871,-29.0000,4.0870,1
1103.8800,-4.4537,-29.0000,4.1673,1
1103.9000,-4.4116,-29.0000,4.1828,1
1103.9200,-4.2986,-29.0000,4.1477,1
1103.9400,-4.1411,-29.0000,4.0712,1
1103.9600,-3.9576,-29.0000,3.9597,1
1103.9800,-3.7792,-29.0000,3.9643,1
1104.0000,-3.6028,-29.0000,4.0469,1
1104.0200,-3.4264,-29.0000,4.1817,1
1104.0400,-3.2486,-29.0000,4.3512,1
1104.0600,-3.0685,-29.0000,4.5435,1
1104.0800,-2.8842,-29.0000,4.5997,1
1104.1000,-2.6925,-29.0000,4.5676,1
1104.1200,-2.4912,-29.0000,4.4800,1
1104.1400,-2.2792,-29.0000,4.3590,1
1104.1600,-2.0561,-29.0000,4.2201,1
1104.1800,-1.8156,-29.0000,4.1650,1
1104.2000,-1.5590,-29.0000,4.1552,1
1104.2200,-1.3765,-29.0000,4.1039,1
1104.2400,-1.1498,-29.0000,4.0956,1
1104.2600,-0.8999,-29.0000,4.0816,1
1104.2800,-0.6537,-29.0000,4.0129,1
1104.3000,-0.4055,-29.0000,3.9122,1
1104.3200,-0.1524,-29.0000,3.7951,1
1104.3400,0.1070,-29.0000,3.6724,1
1104.3600,0.3734,-29.0000,3.5517,1
1104.3800,0.4660,-29.0000,3.5130,1
1104.4000,0.4406,-29.0000,3.5218,1
1104.4200,0.3319,-29.0000,3.5562,1
1104.4400,0.1639,-29.0000,3.6008,1
1104.4600,-0.0461,-29.0000,3.6451,1
1104.4800,-0.0914,-29.0000,3.6877,1
1104.5000,-0.0283,-29.0000,3.7349,1
1104.5200,0.1076,-29.0000,3.7914,1
1104.5400,0.2919,-29.0000,3.8597,1
1104.5600,0.5074,-29.0000,3.9414,1
1104.5800,0.6110,-29.0000,4.0837,1
1104.6000,0.6415,-29.0000,4.2684,1
1104.6200,0.6251,-29.0000,4.4834,1
1104.6400,0.5797,-29.0000,4.7203,1
1104.6600,0.5656,-29.0000,4.8111,1
1104.6800,0.4986,-29.0000,4.9370,1
1104.7000,0.3957,-29.0000,5.0784,1
1104.7200,0.2800,-29.0000,5.2312,1
1104.7400,0.1647,-29.0000,5.3948,1
1104.7600,0.0498,-29.0000,5.5738,1
1104.7800,-0.0455,-29.0000,5.7730,1
1104.8000,-0.1277,-29.0000,5.9881,1
1104.8200,-0.2008,-29.0000,6.2158,1
1104.8400,-0.2675,-29.0000,6.4537,1
1104.8600,-0.3299,-29.0000,6.6997,1
1104.8800,-0.3735,-29.0000,6.9553,1
1104.9000,-0.4013,-29.0000,7.2184,1
1104.9200,-0.4159,-29.0000,7.4876,1
1104.9400,-0.4185,-29.0000,7.7618,1
1104.9600,-0.4095,-29.0000,8.0400,1
1104.9800,-0.3082,-29.0000,8.2110,1
1105.0000,-0.1453,-29.0000,8.3049,1
1105.0200,0.0585,-29.0000,8.3421,1
1105.0400,0.2889,-29.0000,8.3366,1
