time,block_id,x,y,z,isLocked,isHeld
1100.0000,Block0,3.9243,-19.0000,5.0729,0,0
1100.0000,Block1,-0.3319,-19.0000,8.3792,0,0
1100.0000,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.0000,Block3,-6.4515,-19.0000,0.0519,0,0
1100.0200,Block0,3.9241,-19.0000,5.0729,0,0
1100.0200,Block1,-0.3319,-19.0000,8.3792,0,0
1100.0200,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.0200,Block3,-6.4515,-19.0000,0.0519,0,0
1100.0400,Block0,3.9241,-19.0000,5.0729,0,0
1100.0400,Block1,-0.3319,-19.0000,8.3792,0,0
1100.0400,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.0400,Block3,-6.4515,-19.0000,0.0519,0,0
1100.0600,Block0,3.9241,-19.0000,5.0729,0,0
1100.0600,Block1,-0.3319,-19.0000,8.3792,0,0
1100.0600,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.0600,Block3,-6.4515,-19.0000,0.0519,0,0
1100.0800,Block0,3.9241,-19.0000,5.0729,0,0
1100.0800,Block1,-0.3319,-19.0000,8.3792,0,0
1100.0800,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.0800,Block3,-6.4515,-19.0000,0.0519,0,0
1100.1000,Block0,3.9241,-19.0000,5.0729,0,0
1100.1000,Block1,-0.3319,-19.0000,8.3792,0,0
1100.1000,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.1000,Block3,-6.4515,-19.0000,0.0519,0,0
1100.1200,Block0,3.9241,-19.0000,5.0729,0,0
1100.1200,Block1,-0.3319,-19.0000,8.3792,0,0
1100.1200,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.1200,Block3,-6.4515,-19.0000,0.0519,0,0
1100.1400,Block0,3.9241,-19.0000,5.0729,0,0
1100.1400,Block1,-0.3319,-19.0000,8.3792,0,0
1100.1400,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.1400,Block3,-6.4515,-19.0000,0.0519,0,0
1100.1600,Block0,3.9241,-19.0000,5.0729,0,0
1100.1600,Block1,-0.3319,-19.0000,8.3792,0,0
1100.1600,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.1600,Block3,-6.4515,-19.0000,0.0519,0,0
1100.1800,Block0,3.9241,-19.0000,5.0729,0,0
1100.1800,Block1,-0.3319,-19.0000,8.3792,0,0
1100.1800,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.1800,Block3,-6.4515,-19.0000,0.0519,0,0
1100.2000,Block0,3.9241,-19.0000,5.0729,0,0
1100.2000,Block1,-0.3319,-19.0000,8.3792,0,0
1100.2000,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.2000,Block3,-6.4515,-19.0000,0.0519,0,0
1100.2200,Block0,3.9241,-19.0000,5.0729,0,0
1100.2200,Block1,-0.3319,-19.0000,8.3792,0,0
1100.2200,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.2200,Block3,-6.4515,-19.0000,0.0519,0,0
1100.2400,Block0,3.9241,-19.0000,5.0729,0,0
1100.2400,Block1,-0.3319,-19.0000,8.3792,0,0
1100.2400,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.2400,Block3,-6.4515,-19.0000,0.0519,0,0
1100.2600,Block0,3.9241,-19.0000,5.0729,0,0
1100.2600,Block1,-0.3319,-19.0000,8.3792,0,0
1100.2600,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.2600,Block3,-6.4515,-19.0000,0.0519,0,0
1100.2800,Block0,3.9241,-19.0000,5.0729,0,0
1100.2800,Block1,-0.3319,-19.0000,8.3792,0,0
1100.2800,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.2800,Block3,-6.4515,-19.0000,0.0519,0,0
1100.3000,Block0,3.9241,-19.0000,5.0729,0,0
1100.3000,Block1,-0.3319,-19.0000,8.3792,0,0
1100.3000,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.3000,Block3,-6.4515,-19.0000,0.0519,0,0
1100.3200,Block0,3.9241,-19.0000,5.0729,0,0
1100.3200,Block1,-0.3319,-19.0000,8.3792,0,0
1100.3200,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.3200,Block3,-6.4515,-19.0000,0.0519,0,0
1100.3400,Block0,3.9241,-19.0000,5.0729,0,0
1100.3400,Block1,-0.3319,-19.0000,8.3792,0,0
1100.3400,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.3400,Block3,-6.4515,-19.0000,0.0519,0,0
1100.3600,Block0,3.9241,-19.0000,5.0729,0,0
1100.3600,Block1,-0.3319,-19.0000,8.3792,0,0
1100.3600,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.3600,Block3,-6.4515,-19.0000,0.0519,0,0
1100.3800,Block0,3.9241,-19.0000,5.0729,0,0
1100.3800,Block1,-0.3319,-19.0000,8.3792,0,0
1100.3800,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.3800,Block3,-6.4515,-19.0000,0.0519,0,0
1100.4000,Block0,3.9241,-19.0000,5.0729,0,0
1100.4000,Block1,-0.3319,-19.0000,8.3792,0,0
1100.4000,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.4000,Block3,-6.4515,-19.0000,0.0519,0,0
1100.4200,Block0,3.9241,-19.0000,5.0729,0,0
1100.4200,Block1,-0.3319,-19.0000,8.3792,0,0
1100.4200,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.4200,Block3,-6.4515,-19.0000,0.0519,0,0
1100.4400,Block0,3.9241,-19.0000,5.0729,0,0
1100.4400,Block1,-0.3319,-19.0000,8.3792,0,0
1100.4400,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.4400,Block3,-6.4515,-19.0000,0.0519,0,0
1100.4600,Block0,3.9241,-19.0000,5.0729,0,0
1100.4600,Block1,-0.3319,-19.0000,8.3792,0,0
1100.4600,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.4600,Block3,-6.4515,-19.0000,0.0519,0,0
1100.4800,Block0,3.9241,-19.0000,5.0729,0,0
1100.4800,Block1,-0.3319,-19.0000,8.3792,0,0
1100.4800,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.4800,Block3,-6.4515,-19.0000,0.0519,0,0
1100.5000,Block0,3.9241,-19.0000,5.0729,0,0
1100.5000,Block1,-0.3319,-19.0000,8.3792,0,0
1100.5000,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.5000,Block3,-6.4515,-19.0000,0.0519,0,0
1100.5200,Block0,3.9241,-19.0000,5.0729,0,0
1100.5200,Block1,-0.3319,-19.0000,8.3792,0,0
1100.5200,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.5200,Block3,-6.4515,-19.0000,0.0519,0,0
1100.5400,Block0,3.9241,-19.0000,5.0729,0,0
1100.5400,Block1,-0.3319,-19.0000,8.3792,0,0
1100.5400,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.5400,Block3,-6.4515,-19.0000,0.0519,0,0
1100.5600,Block0,3.9241,-19.0000,5.0729,0,0
1100.5600,Block1,-0.3319,-19.0000,8.3792,0,0
1100.5600,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.5600,Block3,-6.4515,-19.0000,0.0519,0,0
1100.5800,Block0,3.9241,-19.0000,5.0729,0,0
1100.5800,Block1,-0.3319,-19.0000,8.3792,0,0
1100.5800,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.5800,Block3,-6.4515,-19.0000,0.0519,0,0
1100.6000,Block0,3.9241,-19.0000,5.0729,0,0
1100.6000,Block1,-0.3319,-19.0000,8.3792,0,0
1100.6000,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.6000,Block3,-6.4515,-19.0000,0.0519,0,0
1100.6200,Block0,3.9241,-19.0000,5.0729,0,0
1100.6200,Block1,-0.3319,-19.0000,8.3792,0,0
1100.6200,Block2,-3.1301,-19.0000,-2.2377,0,0
1100.6200,Block3,-6.4515,-19.0000,0.0519,0,0
