time,block_id,x,y,z,isLocked,isHeld
120.0000,Block0,8.9616,-49.0000,-5.2525,0,0
120.0000,Block1,-0.8831,-49.0000,-4.4083,0,0
120.0000,Block2,10.8307,-49.0000,0.7221,0,0
120.0200,Block0,1.0001,-29.0000,-3.499120.0200,Block0,6.4483,1.0000,-3.8433,0,0
120.0200,120.0200,Block0,8.9616,-49.0000,-5.2525,0,0
1120.0400,Block0,1.0001,-29.0000,-3.4999,0,0
120.0400,Block1,6.5111,-29.0000120.0400,Block0,6.4483,1.0000,-3.8433,0,0
120.0400,Block1,-120.0600,Block0,1.0001,-29.0000,-3.4999,0,0
120.0600,Block1,6.5111,-29.0000,-6.9646,0,0
120.0600,Block2,-1.1743,120.0600,Block0,6.4483120.0800,Block0,1.0001,-29.0000,-3.4999,0,0
120.0800,Block1,6.5111,-29.0000,-6.9646,0,0
120.0800,Block2,-1.1743,-29.0000,-0.6430,0,0
120.1000,Block0,1.0001,-29.0000,-3.4999,0,0
120.1000,Block1,6.5111,-29.0000,-6.9646,0,0
120.1000,Block2,-1.1743,-29.0000,-0.6430,0,0
120.1200,Block0,1.0001,-29.0000,-3.4999,0,0
120.1200,Block1,6.5111,-29.0000,-6.9646,0,0
120.1200,Block2,-1.1743,-29.0000,-0.6430,0,0
120.1400,Block0,1.0001,-29.0000,-3.4999,0,0
120.1400,Block1,6.5111,-29.0000,-6.9646,0,0
120.1400,Block2,-1.1743,-29.0000,-0.6430,0,0
120.1600,Block0,1.0001,-29.0000,-3.4999,0,0
120.1600,Block1,6.5111,-29.0000,-6.9646,0,0
120.1600,Block2,-1.1743,-29.0000,-0.6430,0,0
120.1800,Block0,1.0001,-29.0000,-3.4999,0,0
120.1800,Block1,6.5111,-29.0000,-6.9646,0,0
120.1800,Block2,-1.1743,-29.0000,-0.6430,0,0
120.2000,Block0,1.0001,-29.0000,-3.4999,0,0
120.2000,Block1,6.5111,-29.0000,-6.9646,0,0
120.2000,Block2,-1.1743,-29.0000,-0.6430,0,0
120.2200,Block0,1.0001,-29.0000,-3.4999,0,0
120.2200,Block1,6.5111,-29.0000,-6.9646,0,0
120.2200,Block2,-1.1743,-29.0000,-0.6430,0,0
120.2400,Block0,1.0001,-29.0000,-3.4999,0,0
120.2400,Block1,6.5111,-29.0000,-6.9646,0,0
120.2400,Block2,-1.1743,-29.0000,-0.6430,0,0
120.2600,Block0,1.0001,-29.0000,-3.4999,0,0
120.2600,Block1,6.5111,-29.0000,-6.9646,0,0
120.2600,Block2,-1.1743,-29.0000,-0.6430,0,0
120.2800,Block0,1.0001,-29.0000,-3.4999,0,0
120.2800,Block1,6.5111,-29.0000,-6.9646,0,0
120.2800,Block2,-1.1743,-29.0000,-0.6430,0,0
120.3000,Block0,1.0001,-29.0000,-3.4999,0,0
120.3000,Block1,6.5111,-29.0000,-6.9646,0,0
120.3000,Block2,-1.1743,-29.0000,-0.6430,0,0
120.3200,Block0,1.0001,-29.0000,-3.4999,0,0
120.3200,Block1,6.5111,-29.0000,-6.9646,0,0
