time,block_id,x,y,z,isLocked,isHeld
90.0000,Block0,4.2298,-39.0000,-2.5502,0,0
90.0000,Block1,4.9916,-39.0000,-9.4622,0,0
90.0000,Block2,-5.8742,-39.0000,-2.3025,0,0
90.0000,Block3,3.2549,-39.0000,1.0274,0,90.0200,Block0,-2.7730,-9.0000,-2.5290,0,0
90.0200,Block1,6.9039,-9.0000,-5.6419,0,0
90.90.0200,Block0,6.7012,-29.0000,5.2832,0,0
990.0200,Block0,4.2298,-39.0000,-2.5502,90.0400,Block0,-2.7730,-9.0000,-2.5290,0,0
90.0400,Block1,6.9039,-9.0000,-5.6419,0,0
90.0400,Block2,3.6206,-9.0000,3.0352,0,0
90.0400,Block3,-7.1633,-9.0000,-9.4767,0,0
90.0600,Block0,-2.7730,-9.0000,-2.5290,0,0
90.0600,Block1,6.9039,-9.0000,-5.6419,0,0
90.0600,Block2,3.6206,-9.0000,3.0352,0,0
90.0600,Block3,-7.1633,-9.0000,-9.4767,0,0
90.0800,Block0,-2.7730,-9.0000,-2.5290,0,0
90.0800,Block1,6.9039,-9.0000,-5.6419,0,0
90.0800,Block2,3.6206,-9.0000,3.0352,0,0
90.0800,Block3,-7.1633,-9.0000,-9.4767,0,0
90.1000,Block0,-2.7730,-9.0000,-2.5290,0,0
90.1000,Block1,6.9039,-9.0000,-5.6419,0,0
90.1000,Block2,3.6206,-9.0000,3.0352,0,0
90.1000,Block3,-7.1633,-9.0000,-9.4767,0,0
90.1200,Block0,-2.7730,-9.0000,-2.5290,0,0
90.1200,Block1,6.9039,-9.0000,-5.6419,0,0
90.1200,Block2,3.6206,-9.0000,3.0352,0,0
90.1200,Block3,-7.1633,-9.0000,-9.4767,0,0
90.1400,Block0,-2.7730,-9.0000,-2.5290,0,0
90.1400,Block1,6.9039,-9.0000,-5.6419,0,0
90.1400,Block2,3.6206,-9.0000,3.0352,0,0
90.1400,Block3,-7.1633,-9.0000,-9.4767,0,0
90.1600,Block0,-2.7730,-9.0000,-2.5290,0,0
90.1600,Block1,6.9039,-9.0000,-5.6419,0,0
90.1600,Block2,3.6206,-9.0000,3.0352,0,0
90.1600,Block3,-7.1633,-9.0000,-9.4767,0,0
90.1800,Block0,-2.7730,-9.0000,-2.5290,0,0
90.1800,Block1,6.9039,-9.0000,-5.6419,0,0
90.1800,Block2,3.6206,-9.0000,3.0352,0,0
90.1800,Block3,-7.1633,-9.0000,-9.4767,0,0
90.2000,Block0,-2.7730,-9.0000,-2.5290,0,0
90.2000,Block1,6.9039,-9.0000,-5.6419,0,0
90.2000,Block2,3.6206,-9.0000,3.0352,0,0
90.2000,Block3,-7.1633,-9.0000,-9.4767,0,0
90.2200,Block0,-2.7730,-9.0000,-2.5290,0,0
90.2200,Block1,6.9039,-9.0000,-5.6419,0,0
90.2200,Block2,3.6206,-9.0000,3.0352,0,0
90.2200,Block3,-7.1633,-9.0000,-9.4767,0,0
90.2400,Block0,-2.7730,-9.0000,-2.5290,0,0
90.2400,Block1,6.9039,-9.0000,-5.6419,0,0
90.2400,Block2,3.6206,-9.0000,3.0352,0,0
90.2400,Block3,-7.1633,-9.0000,-9.4767,0,0
90.2600,Block0,-2.7730,-9.0000,-2.5290,0,0
90.2600,Block1,6.9039,-9.0000,-5.6419,0,0
90.2600,Block2,3.6206,-9.0000,3.0352,0,0
90.2600,Block3,-7.1633,-9.0000,-9.4767,0,0
90.2800,Block0,-2.7730,-9.0000,-2.5290,0,0
90.2800,Block1,6.9039,-9.0000,-5.6419,0,0
90.2800,Block2,3.6206,-9.0000,3.0352,0,0
90.2800,Block3,-7.1633,-9.0000,-9.4767,0,0
90.3000,Block0,-2.7730,-9.0000,-2.5290,0,0
90.3000,Block1,6.9039,-9.0000,-5.6419,0,0
