time,block_id,x,y,z,isLocked,isHeld
379.9999,Block0,-8.1947,-49.0000,5.8591,0,0
379.9999,Block1,2.1008,-49.0000,6.9774,0,0
379.9999,Block2,8.6483,-49.0000,-3.7454,0,0
3380.0199,Block0,-8.6604,-19.0000,3.0870,0,0
380.0199,Block1,7.5103,-19.0000,-2.0514,0,0
380.0199,Block2,10.5201,-19.0000,9.6193,0,0
380.0399,Block0,-8.6604,-19.0000,3.0870,0,0
380.0399,Block1,7.5103,-19.0000,-2.0514,0,0
380.0399,Block2,10.5201,-19.0000,9.6193,0,0
380.0599,Block0,-8.6604,-19.0000,3.0870,0,0
380.0599,Block1,7.5103,-19.0000,-2.0514,0,0
380.0599,Block2,10.5201,-19.0000,9.6193,0,0
380.0799,Block0,-8.6604,-19.0000,3.0870,0,0
380.0799,Block1,7.5103,-19.0000,-2.0514,0,0
380.0799,Block2,10.5201,-19.0000,9.6193,0,0
380.0999,Block0,-8.6604,-19.0000,3.0870,0,0
380.0999,Block1,7.5103,-19.0000,-2.0514,0,0
380.0999,Block2,10.5201,-19.0000,9.6193,0,0
380.1199,Block0,-8.6604,-19.0000,3.0870,0,0
380.1199,Block1,7.5103,-19.0000,-2.0514,0,0
380.1199,Block2,10.5201,-19.0000,9.6193,0,0
380.1399,Block0,-8.6604,-19.0000,3.0870,0,0
380.1399,Block1,7.5103,-19.0000,-2.0514,0,0
380.1399,Block2,10.5201,-19.0000,9.6193,0,0
380.1599,Block0,-8.6604,-19.0000,3.0870,0,0
380.1599,Block1,7.5103,-19.0000,-2.0514,0,0
380.1599,Block2,10.5201,-19.0000,9.6193,0,0
380.1799,Block0,-8.6604,-19.0000,3.0870,0,0
380.1799,Block1,7.5103,-19.0000,-2.0514,0,0
380.1799,Block2,10.5201,-19.0000,9.6193,0,0
380.1999,Block0,-8.6604,-19.0000,3.0870,0,0
380.1999,Block1,7.5103,-19.0000,-2.0514,0,0
380.1999,Block2,10.5201,-19.0000,9.6193,0,0
380.2199,Block0,-8.6604,-19.0000,3.0870,0,0
380.2199,Block1,7.5103,-19.0000,-2.0514,0,0
380.2199,Block2,10.5201,-19.0000,9.6193,0,0
380.2399,Block0,-8.6604,-19.0000,3.0870,0,0
380.2399,Block1,7.5103,-19.0000,-2.0514,0,0
380.2399,Block2,10.5201,-19.0000,9.6193,0,0
380.2599,Block0,-8.6604,-19.0000,3.0870,0,0
380.2599,Block1,7.5103,-19.0000,-2.0514,0,0
380.2599,Block2,10.5201,-19.0000,9.6193,0,0
380.2799,Block0,-8.6604,-19.0000,3.0870,0,0
380.2799,Block1,7.5103,-19.0000,-2.0514,0,0
380.2799,Block2,10.5201,-19.0000,9.6193,0,0
380.2999,Block0,-8.6604,-19.0000,3.0870,0,0
380.2999,Block1,7.5103,-19.0000,-2.0514,0,0
380.2999,Block2,10.5201,-19.0000,9.6193,0,0
380.3199,Block0,-8.6604,-19.0000,3.0870,0,0
380.3199,Block1,7.5103,-19.0000,-2.0514,0,0
380.3199,Block2,10.5201,-19.0000,9.6193,0,0
380.3399,Block0,-8.6604,-19.0000,3.0870,0,0
380.3399,Block1,7.5103,-19.0000,-2.0514,0,0
380.3399,Block2,10.5201,-19.0000,9.6193,0,0
380.3599,Block0,-8.6604,-19.0000,3.0870,0,0
380.3599,Block1,7.5103,-19.0000,-2.0514,0,0
380.3599,Block2,10.5201,-19.0000,9.6193,0,0
380.3799,Block0,-8.6604,-19.0000,3.0870,0,0
380.3799,Block1,7.5103,-19.0000,-2.0514,0,0
380.3799,Block2,10.5201,-19.0000,9.6193,0,0
380.3999,Block0,-8.6604,-19.0000,3.0870,0,0
380.3999,Block1,7.5103,-19.0000,-2.0514,0,0
380.3999,Block2,10.5201,-19.0000,9.6193,0,0
380.4199,Block0,-8.6604,-19.0000,3.0870,0,0
380.4199,Block1,7.5103,-19.0000,-2.0514,0,0
380.4199,Block2,10.5201,-19.0000,9.6193,0,0
380.4399,Block0,-8.6604,-19.0000,3.0870,0,0
380.4399,Block1,7.5103,-19.0000,-2.0514,0,0
380.4399,Block2,10.5201,-19.0000,9.6193,0,0
380.4599,Block0,-8.6604,-19.0000,3.0870,0,0
380.4599,Block1,7.5103,-19.0000,-2.0514,0,0
380.4599,Block2,10.5201,-19.0000,9.6193,0,0
380.4799,Block0,-8.6604,-19.0000,3.0870,0,0
380.4799,Block1,7.5103,-19.0000,-2.0514,0,0
380.4799,Block2,10.5201,-19.0000,9.6193,0,0
380.4999,Block0,-8.6604,-19.0000,3.0870,0,0
380.4999,Block1,7.5103,-19.0000,-2.0514,0,0
380.4999,Block2,10.5201,-19.0000,9.6193,0,0
380.5199,Block0,-8.6604,-19.0000,3.0870,0,0
380.5199,Block1,7.5103,-19.0000,-2.0514,0,0
380.5199,Block2,10.5201,-19.0000,9.6193,0,0
380.5399,Block0,-8.6604,-19.0000,3.0870,0,0
380.5399,Block1,7.5103,-19.0000,-2.0514,0,0
380.5399,Block2,10.5201,-19.0000,9.6193,0,0
380.5599,Block0,-8.6604,-19.0000,3.0870,0,0
380.5599,Block1,7.5103,-19.0000,-2.0514,0,0
380.5599,Block2,10.5201,-19.0000,9.6193,0,0
380.5799,Block0,-8.6604,-19.0000,3.0870,0,0
380.5799,Block1,7.5103,-19.0000,-2.0514,0,0
380.5799,Block2,10.5201,-19.0000,9.6193,0,0
380.5999,Block0,-8.6604,-19.0000,3.0870,0,0
380.5999,Block1,7.5103,-19.0000,-2.0514,0,0
380.5999,Block2,10.5201,-19.0000,9.6193,0,0
380.6199,Block0,-8.6604,-19.0000,3.0870,0,0
380.6199,Block1,7.5103,-19.0000,-2.0514,0,0
380.6199,Block2,10.5201,-19.0000,9.6193,0,0
380.6399,Block0,-8.6604,-19.0000,3.0870,0,0
380.6399,Block1,7.5103,-19.0000,-2.0514,0,0
380.6399,Block2,10.5201,-19.0000,9.6193,0,0
380.6599,Block0,-8.6604,-19.0000,3.0870,0,0
380.6599,Block1,7.5103,-19.0000,-2.0514,0,0
380.6599,Block2,10.5201,-19.0000,9.6193,0,0
380.6799,Block0,-8.6604,-19.0000,3.0870,0,0
380.6799,Block1,7.5103,-19.0000,-2.0514,0,0
380.6799,Block2,10.5201,-19.0000,9.6193,0,0
380.6999,Block0,-8.6604,-19.0000,3.0870,0,0
380.6999,Block1,7.5103,-19.0000,-2.0514,0,0
380.6999,Block2,10.5201,-19.0000,9.6193,0,0
380.7199,Block0,-8.6604,-19.0000,3.0870,0,0
380.7199,Block1,7.5103,-19.0000,-2.0514,0,0
380.7199,Block2,10.5201,-19.0000,9.6193,0,0
380.7399,Block0,-8.6604,-19.0000,3.0870,0,0
380.7399,Block1,7.5103,-19.0000,-2.0514,0,0
380.7399,Block2,10.5201,-19.0000,9.6193,0,0
380.7599,Block0,-8.6604,-19.0000,3.0870,0,0
380.7599,Block1,7.5103,-19.0000,-2.0514,0,0
380.7599,Block2,10.5201,-19.0000,9.6193,0,0
380.7799,Block0,-8.6604,-19.0000,3.0870,0,0
380.7799,Block1,7.5103,-19.0000,-2.0514,0,0
380.7799,Block2,10.5201,-19.0000,9.6193,0,0
380.7999,Block0,-8.6604,-19.0000,3.0870,0,0
380.7999,Block1,7.5103,-19.0000,-2.0514,0,0
380.7999,Block2,10.5201,-19.0000,9.6193,0,0
380.8199,Block0,-8.6604,-19.0000,3.0870,0,0
380.8199,Block1,7.5103,-19.0000,-2.0514,0,0
380.8199,Block2,10.5201,-19.0000,9.6193,0,0
380.8399,Block0,-8.6604,-19.0000,3.0870,0,0
380.8399,Block1,7.5103,-19.0000,-2.0514,0,0
380.8399,Block2,10.5201,-19.0000,9.6193,0,0
380.8599,Block0,-8.6604,-19.0000,3.0870,0,0
380.8599,Block1,7.5103,-19.0000,-2.0514,0,0
380.8599,Block2,10.5201,-19.0000,9.6193,0,0
380.8799,Block0,-8.6604,-19.0000,3.0870,0,0
380.8799,Block1,7.5103,-19.0000,-2.0514,0,0
380.8799,Block2,10.5201,-19.0000,9.6193,0,0
380.8999,Block0,-8.6604,-19.0000,3.0870,0,0
380.8999,Block1,7.5103,-19.0000,-2.0514,0,0
380.8999,Block2,10.5201,-19.0000,9.6193,0,0
380.9199,Block0,-8.6604,-19.0000,3.0870,0,0
380.9199,Block1,7.5103,-19.0000,-2.0514,0,0
380.9199,Block2,10.5201,-19.0000,9.6193,0,0
380.9398,Block0,-8.6604,-19.0000,3.0870,0,0
380.9398,Block1,7.5103,-19.0000,-2.0514,0,0
380.9398,Block2,10.5201,-19.0000,9.6193,0,0
380.9599,Block0,-8.6604,-19.0000,3.0870,0,0
