time,x,y,z,isActive
209.9999,-6.8568,-49.0000,11.5073,210210.0199,-6.8568,-49.0000,11.50210.03210.0399,-6.8568,-49.0000,11210.0599,210.0599,-6.8568,-49.0000210.0799,4.0210.0799,-6.8568,-49.0210.0999,4.0212210.0999,-6.8568,-4210.1199,4.0212,1.210.1199,-6.8568210.1399,4.0212,1.000210.1399,-6.8210.1599,4.0212,1.0000,1210.1599,-210.1799,4.0212,1.0000,10.1210.179210.1999,4.0212,1.0000,10.1655210.210.2199,4.0212,1.0000,10.1655,12210.2399,4.0212,1.0000,10.1655,1
210.2599,4.0212,1.0000,10.1655,1
210.2799,4.0212,1.0000,10.1655,1
210.2999,4.0212,1.0000,10.1655,1
210.3199,4.0212,1.0000,10.1655,1
210.3399,4.0212,1.0000,10.1655,1
210.3599,4.0212,1.0000,10.1655,1
210.3799,4.0212,1.0000,10.1655,1
210.3999,4.0212,1.0000,10.1655,1
210.4199,4.0212,1.0000,10.1655,1
210.4399,4.0212,1.0000,10.1655,1
210.4599,4.0212,1.0000,10.1655,1
210.4799,4.0212,1.0000,10.1655,1
210.4999,4.0212,1.0000,10.1655,1
210.5199,4.0212,1.0000,10.1655,1
210.5399,4.0212,1.0000,10.1655,1
210.5599,4.0212,1.0000,10.1655,1
210.5799,4.0212,1.0000,10.1655,1
210.5999,4.0212,1.0000,10.1655,1
210.6199,4.0212,1.0000,10.1655,1
210.6399,4.0212,1.0000,10.1655,1
210.6599,4.0212,1.0000,10.1655,1
210.6799,4.0212,1.0000,10.1655,1
210.6999,4.0212,1.0000,10.1655,1
210.7199,4.0212,1.0000,10.1655,1
210.7399,4.0212,1.0000,10.1655,1
210.7599,4.0212,1.0000,10.1655,1
210.7799,4.0212,1.0000,10.1655,1
210.7999,4.0212,1.0000,10.1655,1
210.8199,4.0212,1.0000,10.1655,1
210.8399,4.0212,1.0000,10.1655,1
210.8599,4.0212,1.0000,10.1655,1
210.8799,4.0212,1.0000,10.1655,1
210.8999,4.0212,1.0000,10.1655,1
210.9199,4.0212,1.0000,10.1655,1
210.9399,4.0212,1.0000,10.1655,1
210.9599,4.0212,1.0000,10.1655,1
210.9799,4.0212,1.0000,10.1655,1
210.9999,4.0212,1.0000,10.1655,1
211.0199,4.0212,1.0000,10.1655,1
211.0399,4.0212,1.0000,10.1655,1
211.0599,4.0212,1.0000,10.1655,1
211.0799,4.0212,1.0000,10.1655,1
211.0999,4.0212,1.0000,10.1655,1
211.1199,4.0212,1.0000,10.1655,1
211.1399,4.0212,1.0000,10.1655,1
211.1599,4.0212,1.0000,10.1655,1
211.1799,4.0212,1.0000,10.1655,1
211.1999,4.0212,1.0000,10.1655,1
211.2199,4.0212,1.0000,10.1655,1
211.2399,4.0212,1.0000,10.1655,1
211.2599,4.0212,1.0000,10.1655,1
211.2799,4.0212,1.0000,10.1655,1
211.2999,4.0212,1.0000,10.1655,1
211.3199,4.0212,1.0000,10.1655,1
211.3399,4.0212,1.0000,10.1655,1
211.3599,4.0212,1.0000,10.1655,1
211.3799,4.0212,1.0000,10.1655,1
211.3999,4.0212,1.0000,10.1655,1
211.4199,4.0212,1.0000,10.1655,1
211.4399,4.0212,1.0000,10.1655,1
211.4599,4.0212,1.0000,10.1655,1
211.4799,4.0212,1.0000,10.1655,1
211.4999,4.0212,1.0000,10.1655,1
211.5199,4.0212,1.0000,10.1655,1
211.5399,4.0212,1.0000,10.1655,1
211.5599,4.0212,1.0000,10.1655,1
211.5799,4.0212,1.0000,10.1655,1
211.5999,4.0212,1.0000,10.1655,1
211.6199,4.0212,1.0000,10.1655,1
211.6399,4.0212,1.0000,10.1655,1
211.6599,4.0212,1.0000,10.1655,1
211.6799,4.0212,1.0000,10.1655,1
211.6999,4.0212,1.0000,10.1655,1
211.7199,4.0212,1.0000,10.1655,1
211.7399,4.0212,1.0000,10.1655,1
211.7599,4.0212,1.0000,10.1655,1
211.7799,4.0212,1.0000,10.1655,1
211.7999,4.0212,1.0000,10.1655,1
211.8199,4.0212,1.0000,10.1655,1
211.8399,4.0212,1.0000,10.1655,1
211.8599,4.0212,1.0000,10.1655,1
211.8799,4.0212,1.0000,10.1655,1
211.8999,4.0212,1.0000,10.1655,1
211.9199,4.0212,1.0000,10.1655,1
211.9399,4.0212,1.0000,10.1655,1
211.9599,4.0212,1.0000,10.1655,1
211.9799,4.0212,1.0000,10.1655,1
