time,block_id,x,y,z,isLocked,isHeld
219.9999,Block0,8.0290,-39.0000,-2.9999,0,0
219.9999,Block1,-1.2725,-39.0000,-5.8422,0,0
219.9999,Block2,-9.9592,-39.0000,-7.0619,0,0
219.9999,Block3,-10.0492,-39.0000,1.10220.0199,Block0,0.9049,-9.0000,-3.1159,0,0
220.0199,Block1,9.2845,-9.0000,-1.6593,0,0
220.0199,Block2,-3.9502,-9.0000,9.2444,0,0
220.0199,22220.0199,Block0,8.0290,-39.0000,220.0399,Block0,0.9049,-9.0000,-3.1159,0,0
220.0399,Block1,9.2835,-9.0000,-1.6595,0,0
220.0399,Block2,-3.9502,-9.0000,9.2444,0,0
220.0399,Block3,7.7917,-9.0000,3.9996,0,0
220.0599,Block0,0.9049,-9.0000,-3.1159,0,0
220.0599,Block1,9.2835,-9.0000,-1.6596,0,0
220.0599,Block2,-3.9502,-9.0000,9.2444,0,0
220.0599,Block3,7.7917,-9.0000,3.9996,0,0
220.0799,Block0,0.9049,-9.0000,-3.1159,0,0
220.0799,Block1,9.2835,-9.0000,-1.6596,0,0
220.0799,Block2,-3.9502,-9.0000,9.2444,0,0
220.0799,Block3,7.7917,-9.0000,3.9996,0,0
220.0999,Block0,0.9049,-9.0000,-3.1159,0,0
220.0999,Block1,9.2835,-9.0000,-1.6596,0,0
220.0999,Block2,-3.9502,-9.0000,9.2444,0,0
220.0999,Block3,7.7917,-9.0000,3.9996,0,0
220.1199,Block0,0.9049,-9.0000,-3.1159,0,0
220.1199,Block1,9.2835,-9.0000,-1.6596,0,0
220.1199,Block2,-3.9502,-9.0000,9.2444,0,0
220.1199,Block3,7.7917,-9.0000,3.9996,0,0
220.1399,Block0,0.9049,-9.0000,-3.1159,0,0
220.1399,Block1,9.2835,-9.0000,-1.6596,0,0
220.1399,Block2,-3.9502,-9.0000,9.2444,0,0
220.1399,Block3,7.7917,-9.0000,3.9996,0,0
220.1599,Block0,0.9049,-9.0000,-3.1159,0,0
220.1599,Block1,9.2835,-9.0000,-1.6596,0,0
220.1599,Block2,-3.9502,-9.0000,9.2444,0,0
220.1599,Block3,7.7917,-9.0000,3.9996,0,0
220.1799,Block0,0.9049,-9.0000,-3.1159,0,0
220.1799,Block1,9.2835,-9.0000,-1.6596,0,0
220.1799,Block2,-3.9502,-9.0000,9.2444,0,0
220.1799,Block3,7.7917,-9.0000,3.9996,0,0
220.1999,Block0,0.9049,-9.0000,-3.1159,0,0
220.1999,Block1,9.2835,-9.0000,-1.6596,0,0
220.1999,Block2,-3.9502,-9.0000,9.2444,0,0
220.1999,Block3,7.7917,-9.0000,3.9996,0,0
220.2199,Block0,0.9049,-9.0000,-3.1159,0,0
220.2199,Block1,9.2835,-9.0000,-1.6596,0,0
220.2199,Block2,-3.9502,-9.0000,9.2444,0,0
220.2199,Block3,7.7917,-9.0000,3.9996,0,0
220.2399,Block0,0.9049,-9.0000,-3.1159,0,0
220.2399,Block1,9.2835,-9.0000,-1.6596,0,0
220.2399,Block2,-3.9502,-9.0000,9.2444,0,0
220.2399,Block3,7.7917,-9.0000,3.9996,0,0
220.2599,Block0,0.9049,-9.0000,-3.1159,0,0
220.2599,Block1,9.2835,-9.0000,-1.6596,0,0
220.2599,Block2,-3.9502,-9.0000,9.2444,0,0
220.2599,Block3,7.7917,-9.0000,3.9996,0,0
220.2799,Block0,0.9049,-9.0000,-3.1159,0,0
