time,x,y,z,isActive
159.9999,-3.5445,-39.0000,1.0730,116160.0199,-3.6955,-39.0000,1.1299160.160.0399,-3.8862,-39.0000,1.20160.05160.0599,-4.1015,-39.0000,1.160.0799160.0799,-4.3306,-39.0000,160.0999,4160.0999,-4.3984,-39.000160.1199,4.5160.1199,-4.3581,-39.0160.1399,4.467160.1399,-4.2424,-39160.1599,4.3839,160.1599,-4.0736,-160.1799,4.3031,-9160.1799,-3.8673160.1999,4.2029,-9.0160.1999,-3.68160.2199,4.1002,-9.000160.2199,-3.160.2399,4.0071,-9.0000,160.2399,-160.2599,3.9322,-9.0000,1.160.2599160.2799,3.8814,-9.0000,1.36160.27160.2999,3.9224,-9.0000,1.1028160.160.3199,4.0283,-9.0000,0.8672,116160.3400,4.1807,-9.0000,0.6525,1
160.3599,4.3670,-9.0000,0.4552,1
160.3799,4.5784,-9.0000,0.2733,1
160.3999,4.7309,-9.0000,0.2464,1
160.4199,4.8422,-9.0000,0.3242,1
160.4399,4.9247,-9.0000,0.4733,1
160.4599,4.9865,-9.0000,0.6713,1
160.4799,5.0333,-9.0000,0.9027,1
160.4999,5.0649,-9.0000,1.0591,1
160.5199,5.0408,-9.0000,1.2507,1
160.5399,4.9778,-9.0000,1.4658,1
160.5599,4.8872,-9.0000,1.6965,1
160.5799,4.7767,-9.0000,1.9374,1
160.5999,4.6516,-9.0000,2.1847,1
160.6199,4.6634,-9.0000,2.3451,1
160.6399,4.7674,-9.0000,2.4450,1
160.6599,4.9341,-9.0000,2.5026,1
160.6799,5.1434,-9.0000,2.5300,1
160.6999,5.3818,-9.0000,2.5352,1
160.7199,5.5182,-9.0000,2.6321,1
160.7399,5.5862,-9.0000,2.7913,1
160.7599,5.6084,-9.0000,2.9932,1
160.7799,5.6002,-9.0000,3.2246,1
160.7999,5.5717,-9.0000,3.4762,1
160.8199,5.5095,-9.0000,3.7346,1
160.8400,5.4204,-9.0000,3.9955,1
160.8599,5.3089,-9.0000,4.2559,1
160.8799,5.1783,-9.0000,4.5135,1
160.8999,5.0310,-9.0000,4.7665,1
160.9199,4.9256,-9.0000,5.0358,1
160.9399,4.8445,-9.0000,5.3159,1
160.9599,4.7757,-9.0000,5.6029,1
160.9799,4.7113,-9.0000,5.8938,1
160.9999,4.6456,-9.0000,6.1867,1
161.0199,4.5078,-9.0000,6.3587,1
161.0399,4.3218,-9.0000,6.4466,1
161.0599,4.1036,-9.0000,6.4755,1
161.0799,3.8639,-9.0000,6.4624,1
161.0999,3.6102,-9.0000,6.4188,1
161.1199,3.3413,-9.0000,6.4019,1
161.1399,3.0644,-9.0000,6.4151,1
161.1599,2.7858,-9.0000,6.4604,1
161.1799,2.5114,-9.0000,6.5386,1
161.1999,2.2462,-9.0000,6.6494,1
161.2199,1.9745,-9.0000,6.7584,1
161.2399,1.6978,-9.0000,6.8645,1
161.2599,1.4170,-9.0000,6.9672,1
161.2799,1.1329,-9.0000,7.0659,1
161.2999,0.8462,-9.0000,7.1604,1
161.3199,0.6162,-9.0000,7.3154,1
161.3399,0.4222,-9.0000,7.5104,1
161.3599,0.2501,-9.0000,7.7317,1
161.3799,0.0904,-9.0000,7.9697,1
161.3999,-0.0634,-9.0000,8.2178,1
161.4199,-0.2503,-9.0000,8.4386,1
161.4399,-0.4612,-9.0000,8.6383,1
161.4599,-0.6899,-9.0000,8.8211,1
161.4799,-0.9322,-9.0000,8.9898,1
161.4999,-1.1850,-9.0000,9.1462,1
161.5199,-1.4417,-9.0000,9.3007,1
161.5399,-1.7022,-9.0000,9.4519,1
161.5599,-1.9662,-9.0000,9.5987,1
161.5799,-2.2338,-9.0000,9.7406,1
161.5999,-2.5047,-9.0000,9.8769,1
161.6199,-2.5994,-9.0000,9.9287,1
161.6399,-2.5758,-9.0000,9.9274,1
161.6599,-2.4696,-9.0000,9.8942,1
161.6799,-2.3054,-9.0000,9.8430,1
161.6999,-2.1002,-9.0000,9.7834,1
161.7199,-2.0591,-9.0000,9.7451,1
161.7399,-2.1268,-9.0000,9.7175,1
161.7599,-2.2688,-9.0000,9.6936,1
161.7799,-2.4616,-9.0000,9.6688,1
161.7999,-2.6888,-9.0000,9.6402,1
161.8199,-2.9190,-9.0000,9.6812,1
161.8399,-3.1503,-9.0000,9.7711,1
161.8599,-3.3809,-9.0000,9.8959,1
161.8799,-3.6100,-9.0000,10.0458,1
161.8999,-3.8366,-9.0000,10.2145,1
161.9199,-4.0514,-9.0000,10.4054,1
161.9399,-4.2599,-9.0000,10.6099,1
161.9599,-4.4655,-9.0000,10.8226,1
161.9799,-4.6709,-9.0000,11.0394,1
161.9999,-4.8776,-9.0000,11.2575,1
162.0199,-5.0975,-9.0000,11.4625,1
162.0399,-5.3224,-9.0000,11.6638,1
162.0599,-5.5463,-9.0000,11.8675,1
162.0799,-5.7632,-9.0000,11.8735,1
162.0999,-5.9706,-9.0000,11.8747,1
162.1199,-6.0129,-9.0000,11.8749,1
162.1399,-5.9485,-9.0000,11.8750,1
162.1599,-5.8121,-9.0000,11.8750,1
162.1799,-5.6279,-9.0000,11.8750,1
162.1999,-5.4129,-9.0000,11.8750,1
162.2199,-5.2297,-9.0000,11.8750,1
162.2399,-5.0654,-9.0000,11.8750,1
162.2599,-4.9111,-9.0000,11.8750,1
162.2799,-4.7607,-9.0000,11.8750,1
162.2999,-4.6102,-9.0000,11.8750,1
162.3199,-4.4286,-9.0000,11.8750,1
162.3399,-4.2220,-9.0000,11.8750,1
162.3599,-3.9949,-9.0000,11.8750,1
162.3799,-3.7509,-9.0000,11.8750,1
162.3999,-3.4928,-9.0000,11.8750,1
162.4199,-3.3844,-9.0000,11.8750,1
162.4399,-3.3742,-9.0000,11.8750,1
162.4599,-3.4216,-9.0000,11.8750,1
162.4799,-3.5045,-9.0000,11.8750,1
162.4999,-3.6073,-9.0000,11.8750,1
162.5199,-3.6471,-9.0000,11.7838,1
162.5399,-3.6427,-9.0000,11.6308,1
162.5599,-3.6067,-9.0000,11.4360,1
162.5799,-3.5475,-9.0000,11.2131,1
162.5999,-3.4707,-9.0000,10.9716,1
162.6199,-3.4991,-9.0000,10.7535,1
162.6399,-3.5997,-9.0000,10.5526,1
162.6599,-3.7503,-9.0000,10.3645,1
162.6799,-3.9356,-9.0000,10.1861,1
162.6999,-4.1455,-9.0000,10.0156,1
162.7199,-4.3332,-9.0000,9.8134,1
162.7399,-4.5078,-9.0000,9.5907,1
162.7599,-4.6754,-9.0000,9.3550,1
162.7799,-4.8403,-9.0000,9.1117,1
162.7999,-5.0054,-9.0000,8.8644,1
162.8199,-5.1972,-9.0000,8.6401,1
162.8399,-5.4065,-9.0000,8.4303,1
162.8599,-5.6268,-9.0000,8.2292,1
162.8799,-5.8539,-9.0000,8.0329,1
162.8999,-6.0846,-9.0000,7.8388,1
162.9199,-6.3367,-9.0000,7.6863,1
162.9399,-6.6042,-9.0000,7.5666,1
162.9599,-6.8829,-9.0000,7.4737,1
162.9799,-7.1696,-9.0000,7.4037,1
162.9999,-7.4619,-9.0000,7.3538,1
163.0199,-7.7441,-9.0000,7.2695,1
163.0399,-8.0196,-9.0000,7.1622,1
163.0599,-8.2908,-9.0000,7.0396,1
163.0799,-8.5594,-9.0000,6.9069,1
163.0999,-8.8263,-9.0000,6.7678,1
163.1199,-8.8605,-9.0000,6.7084,1
163.1399,-8.8941,-9.0000,6.5706,1
163.1599,-8.8999,-9.0000,6.3724,1
163.1799,-8.8839,-9.0000,6.1412,1
163.1999,-8.8518,-9.0000,5.8892,1
163.2199,-8.9222,-9.0000,5.7478,1
163.2399,-9.0635,-9.0000,5.6759,1
163.2599,-9.1655,-9.0000,5.6499,1
163.2799,-9.2943,-9.0000,5.6368,1
163.2999,-9.4486,-9.0000,5.6298,1
163.3199,-9.4547,-9.0000,5.6276,1
163.3399,-9.3632,-9.0000,5.6305,1
163.3599,-9.2051,-9.0000,5.6396,1
163.3799,-9.0014,-9.0000,5.6556,1
163.3999,-8.7668,-9.0000,5.6791,1
163.4199,-8.6370,-9.0000,5.7873,1
163.4399,-8.5803,-9.0000,5.9521,1
163.4599,-8.5752,-9.0000,6.1548,1
163.4799,-8.6073,-9.0000,6.3828,1
163.4999,-8.6668,-9.0000,6.6273,1
163.5199,-8.7621,-9.0000,6.8737,1
163.5399,-8.8854,-9.0000,7.1190,1
163.5599,-9.0314,-9.0000,7.3607,1
163.5799,-9.1963,-9.0000,7.5970,1
163.5999,-9.3772,-9.0000,7.8266,1
163.6199,-9.5928,-9.0000,7.9533,1
163.6399,-9.8327,-9.0000,8.0131,1
163.6599,-10.0903,-9.0000,8.0308,1
163.6799,-10.3606,-9.0000,8.0232,1
163.6999,-10.6404,-9.0000,8.0016,1
163.7199,-10.9022,-9.0000,8.0527,1
163.7399,-11.1514,-9.0000,8.1536,1
163.7599,-11.3918,-9.0000,8.2888,1
163.7799,-11.6257,-9.0000,8.4479,1
163.7999,-11.8549,-9.0000,8.6236,1
163.8199,-12.1021,-9.0000,8.7098,1
163.8399,-11.9204,-9.0000,8.7332,1
163.8599,-11.8841,-9.0000,8.7172,1
163.8799,-11.8768,-9.0000,8.6750,1
163.8999,-11.8754,-9.0000,8.6149,1
163.9199,-11.8407,-9.0000,8.6630,1
163.9399,-11.7789,-9.0000,8.7837,1
163.9599,-11.6953,-9.0000,8.9530,1
163.9799,-11.5938,-9.0000,9.1539,1
163.9999,-11.4770,-9.0000,9.3751,1
164.0199,-11.4890,-9.0000,9.5575,1
164.0399,-11.5908,-9.0000,9.7056,1
164.0599,-11.7553,-9.0000,9.8223,1
164.0799,-11.9637,-9.0000,9.9093,1
164.0999,-11.8927,-9.0000,9.9666,1
164.1199,-11.8786,-9.0000,9.9155,1
164.1399,-11.8757,-9.0000,9.7913,1
164.1599,-11.8751,-9.0000,9.6190,1
164.1799,-11.8750,-9.0000,9.4158,1
164.1999,-11.8750,-9.0000,9.1940,1
164.2199,-11.8750,-9.0000,9.0848,1
164.2399,-11.8750,-9.0000,9.0454,1
164.2599,-11.8750,-9.0000,9.0453,1
164.2799,-11.8750,-9.0000,9.0597,1
164.2999,-11.8750,-9.0000,9.0759,1
164.3199,-11.8545,-9.0000,8.9936,1
164.3399,-11.8205,-9.0000,8.8435,1
164.3599,-11.7782,-9.0000,8.6468,1
164.3799,-11.7308,-9.0000,8.4179,1
