time,x,y,z,isActive
80.0000,9.2098,-49.0000,10.9238,18080.0200,9.2098,-49.0000,10.923880.080.0400,9.2098,-49.0000,10.9280.06080.0600,9.2098,-49.0000,10.80.0800,80.0800,9.2098,-49.0000,180.1000,0.80.1000,9.2098,-49.000080.1200,0.7980.1200,9.2098,-49.0080.1400,0.790680.1400,9.2098,-49.80.1600,0.7906,180.1600,9.2098,-480.1800,0.7906,1.080.1800,9.2098,80.2000,0.7906,1.00080.2000,9.20980.2200,0.7906,1.0000,80.2200,9.280.2400,0.7906,1.0000,1080.2400,980.2600,0.7906,1.0000,10.780.260080.2800,0.7906,1.0000,10.71480.2880.3000,0.7906,1.0000,10.7145,80.80.3200,0.7906,1.0000,10.7145,1880.3400,0.7906,1.0000,10.7145,1
80.3600,0.7906,1.0000,10.7145,1
80.3800,0.7906,1.0000,10.7145,1
80.4000,0.7906,1.0000,10.7145,1
80.4200,0.7906,1.0000,10.7145,1
80.4400,0.7906,1.0000,10.7145,1
80.4600,0.7906,1.0000,10.7145,1
80.4800,0.7906,1.0000,10.7145,1
80.5000,0.7906,1.0000,10.7145,1
80.5200,0.7906,1.0000,10.7145,1
80.5400,0.7906,1.0000,10.7145,1
80.5600,0.7906,1.0000,10.7145,1
80.5800,0.7906,1.0000,10.7145,1
80.6000,0.7906,1.0000,10.7145,1
80.6200,0.7906,1.0000,10.7145,1
80.6400,0.7906,1.0000,10.7145,1
80.6600,0.7906,1.0000,10.7145,1
80.6800,0.7906,1.0000,10.7145,1
80.7000,0.7906,1.0000,10.7145,1
80.7200,0.7906,1.0000,10.7145,1
80.7400,0.7906,1.0000,10.7145,1
80.7600,0.7906,1.0000,10.7145,1
80.7800,0.7906,1.0000,10.7145,1
80.8000,0.7906,1.0000,10.7145,1
80.8200,0.7906,1.0000,10.7145,1
80.8400,0.7906,1.0000,10.7145,1
80.8600,0.7906,1.0000,10.7145,1
80.8800,0.7906,1.0000,10.7145,1
80.9000,0.7906,1.0000,10.7145,1
80.9200,0.7906,1.0000,10.7145,1
80.9400,0.7906,1.0000,10.7145,1
80.9600,0.7906,1.0000,10.7145,1
80.9800,0.7906,1.0000,10.7145,1
81.0000,0.7906,1.0000,10.7145,1
81.0200,0.7906,1.0000,10.7145,1
81.0400,0.7906,1.0000,10.7145,1
81.0600,0.7906,1.0000,10.7145,1
81.0800,0.7906,1.0000,10.7145,1
81.1000,0.7906,1.0000,10.7145,1
81.1200,0.7906,1.0000,10.7145,1
81.1400,0.7906,1.0000,10.7145,1
81.1600,0.7906,1.0000,10.7145,1
81.1800,0.7906,1.0000,10.7145,1
81.2000,0.7906,1.0000,10.7145,1
81.2200,0.7906,1.0000,10.7145,1
81.2400,0.7906,1.0000,10.7145,1
81.2600,0.7906,1.0000,10.7145,1
81.2800,0.7906,1.0000,10.7145,1
81.3000,0.7906,1.0000,10.7145,1
81.3200,0.7906,1.0000,10.7145,1
