time,block_id,x,y,z,isLocked,isHeld
1300.0000,Block0,9.0704,-19.0000,-2.5705,0,0
1300.0000,Block1,0.4736,-19.0000,1.5433,0,0
1300.0000,Block2,0.8412,-19.0000,9.3936,0,0
1300.01300.0200,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.0200,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.0200,Block2,-10.1123,-39.0000,-4.861300.0201300.0400,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.0400,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.0400,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.0600,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.0600,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.0600,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.0800,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.0800,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.0800,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.0990,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.0990,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.0990,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.1200,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.1200,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.1200,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.1400,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.1400,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.1400,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.1600,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.1600,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.1600,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.1800,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.1800,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.1800,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.2000,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.2000,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.2000,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.2190,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.2190,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.2190,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.2400,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.2400,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.2400,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.2600,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.2600,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.2600,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.2800,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.2800,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.2800,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.3000,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.3000,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.3000,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.3200,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.3200,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.3200,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.3400,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.3400,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.3400,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.3590,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.3590,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.3590,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.3800,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.3800,Block1,-2.7578,-39.0000,-2.4990,0,0
1300.3800,Block2,-10.1123,-39.0000,-4.8611,0,0
1300.4000,Block0,-7.6784,-39.0000,-1.3648,0,0
1300.4000,Block1,-2.7578,-39.0000,-2.4990,0,0
