time,x,y,z,isActive
1300.0000,-4.5582,-19.0000,3.0710,1111300.0200,-4.5582,-19.0000,3.071013131300.0400,-4.5582,-19.0000,3.071301301300.0600,-4.5582,-19.0000,3.130013001300.0800,-4.5582,-19.0000,1300.1300.1300.0990,-4.5582,-19.0001300.11300.11300.1200,-4.5582,-19.01300.141300.141300.1400,-4.5582,-191300.1601300.1601300.1600,-4.5582,-1300.18001300.18001300.1800,-4.55821300.2000,1300.2000,1300.2000,-4.551300.2190,71300.2190,01300.2190,-4.1300.2400,7.1300.2400,0.1300.2400,-1300.2600,7.51300.2600,0.21300.26001300.2800,7.571300.2800,0.271300.281300.3000,7.5701300.3000,0.2761300.1300.3200,7.57041300.3200,0.27681301300.3400,7.5704,1300.3400,0.2768,11300.3590,7.5704,11300.3590,0.2768,1300.3800,7.5704,1.1300.3800,0.27681300.4000,7.5704,1.01300.4000,0.2761300.4200,7.5704,1.001300.4200,0.271300.4400,7.5704,1.0001300.4400,0.21300.4600,7.5704,1.00001300.4600,0.1300.4790,7.5704,1.0000,1300.4790,01300.5000,7.5704,1.0000,11300.5000,1300.5200,7.5704,1.0000,101300.52001300.5400,7.5704,1.0000,10.1300.5401300.5600,7.5704,1.0000,10.61300.561300.5800,7.5704,1.0000,10.641300.51300.5990,7.5704,1.0000,10.6411300.1300.6200,7.5704,1.0000,10.641513001300.6400,7.5704,1.0000,10.6415,1301300.6600,7.5704,1.0000,10.6415,1131300.6800,7.5704,1.0000,10.6415,111300.7000,7.5704,1.0000,10.6415,1
1300.7190,7.5704,1.0000,10.6415,1
1300.7400,7.5704,1.0000,10.6415,1
1300.7600,7.5704,1.0000,10.6415,1
1300.7800,7.5704,1.0000,10.6415,1
1300.8000,7.5704,1.0000,10.6415,1
1300.8200,7.5704,1.0000,10.6415,1
1300.8400,7.5704,1.0000,10.6415,1
1300.8590,7.5704,1.0000,10.6415,1
1300.8800,7.5704,1.0000,10.6415,1
1300.9000,7.5704,1.0000,10.6415,1
1300.9200,7.5704,1.0000,10.6415,1
1300.9400,7.5704,1.0000,10.6415,1
1300.9600,7.5704,1.0000,10.6415,1
1300.9790,7.5704,1.0000,10.6415,1
1301.0000,7.5704,1.0000,10.6415,1
1301.0200,7.5704,1.0000,10.6415,1
1301.0400,7.5704,1.0000,10.6415,1
1301.0600,7.5704,1.0000,10.6415,1
1301.0800,7.5704,1.0000,10.6415,1
1301.0990,7.5704,1.0000,10.6415,1
1301.1200,7.5704,1.0000,10.6415,1
1301.1400,7.5704,1.0000,10.6415,1
1301.1600,7.5704,1.0000,10.6415,1
1301.1800,7.5704,1.0000,10.6415,1
1301.2000,7.5704,1.0000,10.6415,1
1301.2190,7.5704,1.0000,10.6415,1
1301.2400,7.5704,1.0000,10.6415,1
1301.2600,7.5704,1.0000,10.6415,1
1301.2800,7.5704,1.0000,10.6415,1
1301.3000,7.5704,1.0000,10.6415,1
1301.3200,7.5704,1.0000,10.6415,1
1301.3400,7.5704,1.0000,10.6415,1
1301.3590,7.5704,1.0000,10.6415,1
1301.3800,7.5704,1.0000,10.6415,1
1301.4000,7.5704,1.0000,10.6415,1
1301.4200,7.5704,1.0000,10.6415,1
1301.4400,7.5704,1.0000,10.6415,1
1301.4600,7.5704,1.0000,10.6415,1
1301.4790,7.5704,1.0000,10.6415,1
1301.5000,7.5704,1.0000,10.6415,1
1301.5200,7.5704,1.0000,10.6415,1
1301.5400,7.5704,1.0000,10.6415,1
1301.5600,7.5704,1.0000,10.6415,1
1301.5800,7.5704,1.0000,10.6415,1
1301.5990,7.5704,1.0000,10.6415,1
1301.6200,7.5704,1.0000,10.6415,1
1301.6400,7.5704,1.0000,10.6415,1
1301.6600,7.5704,1.0000,10.6415,1
1301.6800,7.5704,1.0000,10.6415,1
1301.7000,7.5704,1.0000,10.6415,1
1301.7190,7.5704,1.0000,10.6415,1
1301.7400,7.5704,1.0000,10.6415,1
1301.7600,7.5704,1.0000,10.6415,1
1301.7800,7.5704,1.0000,10.6415,1
1301.8000,7.5704,1.0000,10.6415,1
1301.8200,7.5704,1.0000,10.6415,1
1301.8400,7.5704,1.0000,10.6415,1
1301.8590,7.5704,1.0000,10.6415,1
1301.8800,7.5704,1.0000,10.6415,1
1301.9000,7.5704,1.0000,10.6415,1
1301.9200,7.5704,1.0000,10.6415,1
1301.9400,7.5704,1.0000,10.6415,1
1301.9600,7.5704,1.0000,10.6415,1
1301.9790,7.5704,1.0000,10.6415,1
1302.0000,7.5704,1.0000,10.6415,1
1302.0200,7.5704,1.0000,10.6415,1
1302.0400,7.5704,1.0000,10.6415,1
1302.0600,7.5704,1.0000,10.6415,1
1302.0800,7.5704,1.0000,10.6415,1
1302.0990,7.5704,1.0000,10.6415,1
1302.1200,7.5704,1.0000,10.6415,1
1302.1400,7.5704,1.0000,10.6415,1
1302.1600,7.5704,1.0000,10.6415,1
1302.1800,7.5704,1.0000,10.6415,1
